0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Fake
-0.266313,-0.146579,-0.179249,-0.0563034,0.146415,0.0242974,0.264729,0.33302,0.287212,0.198053,0.0988248,-0.0159541,-0.0374169,0.00251378,-0.195795,-0.106637,-0.281496,-0.0747269,0.465834,-0.123546,0.268772,0.302843,-0.0703431,0.305614,0.37672,-0.0887207,0.222347,0.217482,-0.0392409,-0.0801335,0
0.216842,0.429061,0.241051,-0.0280764,-0.28126,-0.146476,-1.03849,-1.12912,-1.02932,-0.290555,-0.460318,-0.270023,0.549928,0.436958,0.571955,0.203056,0.56003,0.249423,-0.945008,-0.71396,-0.786923,-1.24486,-1.30715,-1.05925,-0.249278,-0.993474,-0.675807,0.0183579,-0.33958,0.217691,0
0.659104,0.794534,0.800701,0.959185,0.463872,0.548995,0.553937,0.465358,0.329531,-0.162186,-0.0759887,-0.0143046,-0.753237,-0.784707,-0.882517,1.57403,1.29199,1.1055,1.40468,1.10752,1.16254,1.04416,0.468106,0.837753,-0.0805906,-0.177761,0.51699,-0.66564,-0.461024,-0.3848,0
-0.292942,-0.314455,-0.267433,-0.250519,-0.225389,-0.138798,-0.164816,0.130879,-0.00907102,-0.00246306,-0.0123891,-0.227299,0.40937,0.444962,0.272567,0.289211,0.0677788,0.0822886,0.305041,0.256975,0.268406,0.386031,0.305794,0.030772,1.03639,0.851917,0.32311,0.596815,0.228571,0.0474561,0
0.0669633,0.0184941,-0.129697,0.152897,-0.0882201,-0.0136545,0.557949,0.301416,0.0189982,0.280479,0.00573663,0.0587673,0.117294,0.0531066,0.250335,-0.26796,0.385223,-0.209256,0.508093,0.63908,0.329553,0.776856,0.788998,0.857739,-0.0290046,0.638741,0.272213,0.269259,0.319014,0.697549,0
-0.192662,0.00953905,-0.155745,-0.0508432,-0.298593,-0.39695,0.0723795,0.040185,-0.00947661,-0.0546065,-0.0447252,-0.0384675,0.0347794,-0.0193739,0.292192,-0.203739,0.151088,-0.318195,-0.0282329,0.13429,-0.170474,0.275768,0.0936773,-0.00749367,-0.0513127,-0.267173,-0.0743895,0.0808067,0.238267,0.426284,0
0.201743,0.196292,0.327237,-0.519912,-0.0838939,-0.147572,-1.70296,-1.31871,-1.34983,-0.533237,-0.410446,-0.515493,0.403352,0.367282,0.453921,0.091236,0.0130311,0.0100502,-1.44245,-1.27295,-1.08631,-1.00241,-1.18224,-1.10662,0.183133,-1.05365,-0.471906,0.340525,-0.33141,-0.0994534,0
-0.0572089,-0.037338,-0.0997533,-0.0710771,-0.430665,-0.0278474,0.145089,0.230197,0.183707,0.357393,0.129637,0.0731458,-0.152596,-0.0546147,-0.100957,0.21228,-0.0596132,-0.0224034,0.0673204,-0.0664404,0.0274575,0.0691906,-0.141966,-0.0175881,0.219253,0.122512,0.299816,-0.0333573,0.298511,-0.0694157,0
-0.011499,0.273247,0.483122,-0.381342,-0.70626,-0.359157,-2.08928,-1.79862,-1.6865,-0.893083,-0.613845,-0.427252,0.338845,0.272425,0.15171,0.589975,0.552505,0.424156,-0.986681,-1.00251,-0.734742,-0.91307,-1.02792,-0.347612,0.198827,-0.874795,-0.0152318,0.605231,0.475354,0.408242,0
0.0698475,0.0622191,0.143768,-0.00936535,-0.202681,-0.00189074,0.232748,0.0296325,0.174652,0.00357105,-0.0600423,-0.108861,0.332459,0.327669,-0.140489,0.013912,-0.0951032,0.263238,-0.40761,-0.468516,-0.125406,-1.1377,-0.490759,-0.574078,-0.14091,-0.590562,-0.0917855,-0.132861,-0.646462,-0.32599,0
0.0489103,0.309523,0.0738203,0.064929,0.0441888,-0.171349,-0.283876,-0.166289,-0.148276,0.0167906,0.167485,0.0674243,0.00209549,-0.0653001,0.0485423,0.0904211,0.300102,0.263821,-0.0955303,-0.188224,0.173494,0.21861,-0.0663525,0.117897,0.00921117,0.137132,0.170144,-0.0291851,0.225472,0.417582,0
-0.120296,-0.00970252,0.197358,-0.121194,-0.211869,0.261795,-0.290279,0.133948,0.111827,-0.257456,0.149342,-0.0872178,0.0154702,0.0823147,0.0632374,0.0635981,0.153192,0.0346975,-0.0884226,0.146583,-0.0330343,0.0902634,0.207014,-0.0528537,0.169556,-0.103224,-0.204906,0.181388,-0.0646681,-0.0440944,0
-0.257028,0.148841,0.0318493,0.234231,0.0890442,0.0898577,-0.183309,-0.0896403,0.0583871,0.00484601,0.172559,0.245821,0.0954736,0.153518,0.141298,-0.095156,0.0684141,0.113255,0.0547371,0.0606274,0.0299015,0.198633,0.0691676,0.517105,0.196063,0.384987,0.21396,0.1311,0.164,0.167103,0
-0.198555,-0.133686,0.0363799,-0.185704,-0.157788,0.268959,-0.0319461,0.0902371,0.118889,0.14547,0.389386,0.195629,-0.0680592,0.111914,0.0721875,0.192592,0.161778,0.131037,-0.0205482,-0.155582,-0.102244,-0.242133,-0.0349034,-0.101805,0.132471,0.300255,-0.195365,0.246122,0.0696341,-0.126368,0
-0.241166,0.156576,-0.00407138,-0.00690206,-0.129517,-0.175871,0.11201,-0.130716,-0.13485,-0.070908,-0.141586,0.187275,0.0571066,0.0522081,0.109556,-0.076399,-0.177287,0.0833948,-0.106328,-0.391974,-0.068818,-0.264682,-0.123307,0.182638,-0.280345,-0.0930885,-0.125484,0.150373,-0.0186761,0.227499,0
-0.148709,-0.436409,-0.432042,-0.354598,-0.389656,-0.25071,0.03298,-0.0911442,-0.401985,0.0209131,-0.163203,-0.263727,0.0383143,0.164208,0.0231505,0.565869,-0.26085,0.0701411,0.606871,0.0473214,0.454426,0.828477,-0.0391575,0.454003,0.0723155,0.238601,0.319788,0.433276,0.733636,0.470619,0
0.315969,0.651156,0.719242,0.161849,0.179621,0.049592,-1.66195,-1.6552,-1.64357,-1.32098,-0.977911,-0.72749,0.282809,0.321742,0.503758,0.473556,0.229028,0.660782,-1.35867,-0.463719,-0.39153,-1.48594,-1.4316,-0.543921,-0.505712,-1.07598,-0.57098,0.0899466,0.0352446,0.282963,0
0.0887225,-0.192222,-0.342979,-0.0827352,-0.222889,-0.0750488,0.161179,0.19956,0.0863641,-0.0593635,0.228839,-0.0857523,-0.120565,-0.0869216,-0.129011,-0.251278,-0.156761,-0.332372,-0.348065,-0.615805,-0.44346,-0.510329,-0.551436,-0.261353,-0.759306,-0.400792,-0.302355,0.0162478,0.2122,0.503642,0
0.0863373,0.252485,0.175332,0.236949,0.256316,0.0760983,0.452017,0.196879,0.258047,0.427138,0.501322,0.438561,-0.0794205,-0.100029,0.132383,0.478855,0.0238057,0.331462,0.279721,-0.125972,0.245764,0.658911,-0.0325426,0.590493,0.0610017,0.356788,0.517988,0.379424,0.836815,0.768513,0
0.330675,0.376277,0.419553,-0.0805874,-0.248895,0.0416848,-1.56902,-1.41421,-0.832685,-0.436615,-0.611691,-0.615117,0.27264,0.302599,0.327736,0.660872,0.296433,0.138531,-1.27598,-0.602168,-0.999755,-1.48412,-1.19133,-1.43869,-0.999763,-1.19451,-0.909287,-0.105346,-1.16007,-0.427555,0
-0.111081,0.0994756,0.0835793,0.0473468,-0.154191,0.0944335,-0.127207,-0.122345,-0.0159429,-0.152679,-0.202723,-0.0638902,0.301869,0.304879,0.52054,0.268935,0.146824,0.0817396,0.139407,0.290294,0.223441,0.270239,0.26926,0.380713,-0.418247,0.362243,0.0131355,0.456456,0.516716,0.938907,0
0.450024,0.432644,0.504049,0.571351,0.360019,0.602256,-0.261396,-0.252904,-0.0267184,-0.406289,-0.256521,-0.380012,0.371003,0.385986,0.244651,0.613579,0.30486,0.504555,0.117659,0.0916153,0.334489,-0.374269,-0.273422,-0.265167,0.107787,-0.671656,-0.206165,0.170923,-0.451245,0.20148,0
-0.142387,-0.141905,-0.21103,-0.244492,-0.399403,-0.246669,-0.188793,-0.3086,-0.384247,1.34557,1.548,1.45235,-0.525765,-0.696312,-0.544684,0.615229,0.00240617,0.413723,1.35684,0.389004,1.07265,2.01011,0.31073,1.54707,2.54608,0.845486,1.92135,-0.0400832,0.265235,1.11898,0
-0.478723,-0.550699,-0.878181,-0.475014,-0.11979,-0.131672,0.219868,0.468031,0.522411,0.676131,0.546159,0.343492,-0.150933,-0.023834,-0.238005,-0.31141,-0.588149,-0.67435,0.15472,-0.611697,-0.249774,0.794753,0.216167,0.39305,0.39349,0.614123,0.64664,0.309801,1.01015,1.16796,0
-0.359141,-0.390995,-0.682384,0.0151278,-0.245386,0.0827909,0.85456,0.59897,0.645238,0.232654,0.460949,0.3289,-0.127014,0.0382943,0.0670308,-0.789793,-0.619792,-0.778209,0.486807,0.649707,0.24434,0.419636,0.315771,0.459913,0.707119,0.731238,0.422635,-0.0597142,0.457491,1.98993,0
-0.190257,-0.776878,-1.04637,0.626038,0.434476,0.590609,1.1894,1.06327,1.09619,0.0155834,0.0862951,-0.0847697,-0.561939,-0.597023,-0.668436,-0.991557,-0.922736,-0.807704,-0.392968,-0.774525,-0.336935,-0.386075,-0.442028,-0.646968,-0.863952,-0.280473,-0.434345,-0.910335,-0.608861,-0.48344,0
-1.02013,-1.17825,-1.61928,-0.570584,-0.71741,-0.539886,1.09185,0.769424,0.881984,1.69876,1.79811,1.78272,-1.66576,-1.94465,-1.75014,-1.46732,-1.33138,-1.23087,-1.41189,-1.6408,-1.44784,-0.930537,-1.01426,-1.10903,-0.546892,0.0122125,-0.540746,-1.08822,-0.100132,0.470373,0
-1.62603,-1.72161,-1.88083,-2.62053,-2.19398,-1.99815,-2.1179,-2.29263,-2.18589,-1.6271,-1.41211,-1.29384,1.51498,1.60878,1.64916,-1.97283,-1.19065,-1.54402,-1.52252,-0.800171,-1.3067,-1.40596,-1.26333,-1.48136,-1.68339,-0.871282,-1.44697,3.05273,2.95035,1.97263,0
-0.228605,-0.384568,-0.28222,-0.118723,-0.165704,0.0326378,0.293652,0.444926,0.410435,0.029569,0.195817,-0.150592,0.211018,0.171551,0.227157,-0.289902,-0.312318,-0.132126,-0.0173058,-0.127027,0.209897,-0.0401738,0.0128335,0.217183,-0.396781,-0.090005,0.270019,0.286024,0.085753,0.0835378,0
0.0451229,0.0730129,0.0936101,0.192902,0.0885671,-0.0583034,0.283163,0.142078,0.0295228,0.607781,0.480226,0.520036,0.108789,0.243972,0.362167,-0.0225473,-0.175532,0.409946,-0.120878,-0.276346,0.142225,0.297773,-0.273704,0.486469,-0.135231,0.118413,0.339291,0.271194,0.409377,1.10735,0
0.145271,0.51484,0.389068,-0.647574,-0.338902,0.0802956,-0.233164,-0.330984,-0.00099081,-0.307612,-0.0481059,-0.407107,-0.131151,-0.481735,0.20965,-0.293855,-0.512246,0.316922,-0.305412,-1.26541,-0.416225,-0.773963,-1.43405,-0.872178,-1.00368,-0.785927,-0.677634,0.14655,0.058626,-0.667901,0
0.173104,0.53021,0.17254,0.000447098,0.568346,0.325881,0.562301,0.422569,0.498584,0.0957299,0.0463551,0.0932984,0.0762343,0.217426,0.545052,-0.0711139,0.323628,-0.0259019,0.4247,0.47884,0.511052,0.791469,0.816702,0.497076,0.59597,0.926291,0.453399,0.306007,0.243188,0.244255,0
0.0941212,0.00283489,0.00232687,0.13995,0.0524935,0.146381,-0.0322531,0.201214,0.00874053,-0.206502,-0.473849,-0.378359,-0.336164,-0.15694,-0.167458,0.207107,-0.0574259,-0.10252,-0.0531932,-0.298899,-0.164006,-0.45871,-0.562417,-0.475705,-0.60941,-0.798299,-0.517197,-0.627878,-0.798087,-0.602723,0
0.65424,0.895125,0.572394,0.773864,1.00429,0.463388,0.930348,0.599935,0.671219,0.856387,0.638101,0.754522,-0.365347,-0.473524,-0.0956819,0.366322,0.628255,0.636539,0.246268,0.512225,0.508855,0.599113,0.429453,1.01832,-0.355806,-0.264961,-0.238082,-0.99984,-0.716453,-0.0900952,0
0.0853558,0.269984,0.0773016,-0.00435183,-0.0229606,-0.189559,-0.400823,-0.72102,-0.558355,0.240702,-0.190128,0.0436735,0.241852,0.130992,0.247378,0.426483,0.371684,0.342211,-0.288147,-0.240853,-0.111846,-0.26455,-0.207493,-0.0835899,0.140369,-0.13161,0.0772251,0.316018,0.482382,0.15629,0
-0.143394,-0.459937,-0.201082,-0.0548111,0.105558,-0.0307261,0.259101,0.0879991,-0.112072,0.0908505,-0.0723512,-0.0326969,-0.0151341,-0.0403814,-0.166764,0.00412772,-0.0389468,-0.255247,-0.302752,-0.283263,-0.17481,-0.280164,-0.255443,-0.249994,-0.0319447,-0.0996177,0.0593048,-0.0518721,0.208126,0.412473,0
-0.0168186,-0.186878,-0.389408,-0.488029,-0.276242,-0.389563,-0.309801,-0.458426,-0.0178719,-0.234754,-0.524379,-0.267761,0.536994,0.126872,0.250225,-0.411867,-0.181789,-0.36859,-0.243574,0.182582,-0.120873,-0.188159,0.767157,-0.158056,-0.10638,0.415782,-0.145104,0.444122,0.469594,0.115549,0
-0.230814,0.0594131,-0.17159,-0.212488,-0.191508,-0.45775,0.479161,0.204913,0.0257946,0.048275,0.176683,0.00748526,0.100824,0.0632355,0.281279,0.0781595,0.208019,0.488423,0.818,0.560149,0.576479,0.316106,0.391654,0.764138,0.219023,0.480494,-0.0318128,-0.190313,0.235889,1.7271,0
0.283057,0.26983,0.323312,0.121583,0.260025,0.157549,-0.696601,-0.738165,-0.607814,-0.532149,-0.616768,-0.722715,0.416111,0.418556,0.474975,0.181126,0.280809,0.065158,-0.765468,-0.475803,-0.318534,-0.909706,-0.938007,-0.849268,-0.215105,-0.495266,-0.576667,0.17244,-0.0773867,0.272728,0
-0.186868,0.137954,-0.0597549,0.0240936,-0.182697,-0.109426,0.0817311,-0.196562,-0.067867,-0.201685,0.0745798,-0.0761549,0.166799,0.0817288,0.164191,0.12034,-0.204227,0.200309,-0.505284,-0.684017,-0.474351,-0.229779,-0.234252,-0.198309,0.558009,0.289381,-0.362338,-0.182228,-0.414993,0.464036,0
0.146337,0.0439435,0.200818,0.123619,-0.0301608,0.240805,-0.660766,-0.527031,-0.643076,-0.238211,-0.372626,-0.383949,0.187651,0.20278,0.0172403,0.226146,0.179331,0.0807369,-0.433019,-0.153677,-0.172954,-0.472454,-0.64829,-0.650778,-0.319665,-0.831316,-0.480002,0.108612,-0.505287,-0.341029,0
0.0740325,0.459251,0.435926,0.529712,0.27174,0.406654,0.465583,0.276526,0.381186,0.226576,0.200075,0.272432,-0.0637392,-0.114752,0.052233,0.000734647,0.170588,0.409379,0.145893,0.309695,0.409479,-0.0246502,0.209018,0.357889,0.231079,-0.302089,-0.335366,-0.167205,-0.587878,0.419735,0
0.373421,0.270149,0.379383,0.42589,0.160444,0.405216,0.208502,0.0197979,0.126696,-0.404931,-0.272811,-0.362007,0.278355,0.242431,0.100362,0.495585,0.388311,0.447393,0.389781,0.348383,0.460755,-0.0404869,0.126277,-0.165972,0.0777398,-0.74736,-0.373953,0.281376,-0.594969,0.262409,0
-0.0451828,0.351104,-0.0244433,1.61008,1.32788,1.39105,0.887865,0.572853,0.810992,0.186692,0.302789,0.295749,-1.27297,-1.45281,-1.57781,-0.686365,-0.413683,-0.212518,-0.881706,1.11096,0.018629,-0.84051,-0.108783,-0.43002,-0.421237,-0.696589,-0.918421,-1.09584,-1.04796,-0.203508,0
-0.0554178,-0.300737,-0.202384,-0.21549,0.175917,-0.199258,-0.077682,-0.00104158,-0.130044,-0.129276,-0.206338,-0.155714,0.105094,0.0821761,0.0753018,0.219927,-0.0853381,-0.18312,-0.349255,-0.521616,-0.630581,-0.0592821,-0.916131,-0.671737,-0.449088,-0.506867,-0.464561,0.258087,-0.0631133,-0.150574,0
-0.358785,-0.501259,-0.389878,0.0243536,-0.400768,-0.0883518,0.386785,0.136764,0.139885,0.341541,0.147454,0.0380299,-0.236053,-0.430515,-0.273106,-0.139636,-0.116036,-0.378953,-0.0555631,-0.482551,-0.410753,-0.249781,-0.462202,-0.535641,0.01818,-0.810966,-0.273747,-0.398468,-0.310344,-0.301442,0
-0.0454719,-0.378396,-0.428558,-0.361503,0.0734177,-0.663373,0.210975,0.113823,-0.264948,0.104182,-0.290823,-0.202904,0.181165,0.134579,-0.0571887,-0.377009,0.0248029,-0.335474,-0.0249305,-0.0364621,-0.165613,-0.103263,0.524669,-0.25288,-0.215719,0.105564,-0.146532,0.64246,0.265807,-0.0582768,0
0.167564,0.0381144,0.0649998,-0.671759,-0.648794,-0.329549,-0.373676,-0.351278,-0.647131,-0.215033,-0.455143,-0.317257,0.254464,0.0719656,0.018247,0.5359,0.417809,-0.0116766,0.11049,0.0363465,-0.111938,0.313029,0.255274,-0.0230684,0.136854,0.29239,0.18976,-0.123522,0.339023,-0.0307326,0
0.115096,-0.687378,-1.45768,0.416564,0.357355,0.242284,2.31275,1.98729,1.82593,0.733151,0.475986,0.515212,-1.19497,-1.17761,-1.10301,-2.28346,-2.67339,-2.4817,-0.266413,-1.46757,-0.611621,0.0856815,-0.437449,-0.239591,-1.06485,-0.404433,-0.571125,-2.4052,-2.03715,-2.09036,0
-0.046534,-0.144852,0.41588,0.133583,0.0613133,0.0116412,-0.35799,0.208926,0.0194629,-0.304936,0.326344,0.0942455,-0.160334,0.0936376,-0.484191,0.231345,-0.0797539,-0.178785,0.631618,0.029705,-0.852466,0.287229,-0.0751077,0.178163,0.487293,-0.0444976,0.443876,-0.75067,-0.805669,0.0582076,0
-0.093768,0.21988,0.112533,-0.0437983,0.0726784,0.0262063,-0.127733,-0.0336687,0.198021,0.0504085,0.231596,0.279374,-0.139556,0.134203,-0.0525754,0.459824,0.256367,0.13746,-0.0593356,-0.139546,-0.104734,-0.148971,-0.0664595,-0.25313,0.309133,-0.143499,-0.123202,0.170563,0.130914,-0.252867,0
0.424841,0.0376326,-0.0253485,0.566063,0.115106,0.116,1.54878,1.41793,1.10923,0.992519,1.06065,1.02109,-2.52494,-2.85325,-3.07337,0.587631,0.0883495,-0.121405,-0.0572032,-1.2359,-0.442426,-0.665139,-1.31454,-0.529265,-0.961087,-1.08025,-0.493988,-2.43377,-1.52825,-1.14058,0
-0.21058,-0.0916619,-0.140229,-0.153181,-0.116146,0.0970658,0.587142,0.274992,0.153658,0.128681,-0.209113,-0.132439,0.127102,0.252791,-0.0844307,-0.0356553,0.0261095,-0.191986,0.228917,0.26819,0.162537,0.44223,0.688411,0.0631903,-0.21774,0.34304,0.0122143,0.171162,0.44265,0.0262518,0
-0.0838751,-0.274172,-0.168518,-0.978206,-0.929874,-0.474406,-1.01283,-0.694594,-0.788649,-0.572013,-0.536386,-0.383429,0.512784,0.584698,0.540965,0.0536003,0.0983953,-0.102777,-0.449219,-0.307991,-0.274047,-0.234646,-0.11419,-0.223917,0.06091,0.0651957,0.062162,0.046695,0.549642,0.814411,0
-0.0224049,-0.0213318,-0.22009,-0.325243,-0.349487,-0.199514,0.0499068,-0.141435,-0.130089,0.0272219,0.0126053,0.00119613,0.130122,0.289417,0.243546,0.0906147,-0.0740938,0.298546,-0.0394322,0.0730215,0.0366737,0.0680759,0.491645,0.267135,0.496973,0.863761,0.484244,0.330889,0.795264,0.560061,0
-0.18078,-0.317989,-0.852055,-0.866727,-1.21029,-0.904083,0.02244,-0.334385,-0.54352,0.478079,0.171481,0.258354,-0.665848,-0.674744,-0.813998,-0.278183,-0.228841,-0.558641,0.0251397,-0.594226,-0.521467,0.271782,0.360006,-0.020143,-0.233834,0.54555,0.373806,0.539645,0.317587,0.0107915,0
-0.0147684,-0.125974,-0.057598,-0.475305,-0.0914945,-0.374738,-0.257079,-0.380132,-0.261521,0.124091,0.061663,-0.0401397,0.124847,0.171932,0.218833,0.459213,0.28233,0.278322,-0.757292,-0.573275,-0.548463,-0.332741,-0.563893,-0.556162,0.0598531,0.29222,-0.156806,0.367486,0.093978,-0.164012,0
-0.2362,-0.0869812,-0.347846,-0.180173,-0.487851,-0.348764,0.409583,0.559931,0.36752,0.858373,0.649886,0.648664,-0.418064,-0.472595,-0.32121,0.0353936,-0.0215671,-0.0724841,0.139846,-0.0369707,-0.0315446,-0.434543,-0.280797,-0.218681,-0.931354,-1.08476,-0.507041,-0.353408,-0.540156,-0.205433,0
-0.0836398,0.0393277,-0.0905068,0.0937644,0.217994,0.160045,0.539463,0.423767,0.387373,0.494115,0.512497,0.444781,-0.0346027,-0.09731,-0.0662952,0.238653,0.216943,0.360786,0.246699,0.319145,0.358618,0.234007,0.371433,0.390091,0.0273486,0.267438,0.0902947,0.165129,0.0536957,0.209845,0
0.162237,0.0831892,-0.124642,0.428108,0.341015,0.280961,0.969745,0.833279,0.820627,0.114651,-0.0653111,-0.0363865,-0.54418,-0.512444,-0.544712,1.03337,0.817483,0.641535,1.26855,0.768943,0.9865,0.894258,0.602829,0.811132,0.222181,0.0701772,0.801235,-0.704202,0.0452211,0.363762,0
0.396963,0.426547,0.740052,0.280631,0.335788,0.295121,-0.282865,-0.272662,-0.255323,-0.314,-0.375226,-0.354205,0.303611,0.26317,0.193195,0.73742,0.549599,0.72768,-0.211751,-0.1548,0.0634097,-1.03177,-0.664884,-0.75777,-0.23577,-0.903481,-0.925986,0.48472,-0.597549,0.44933,0
-0.182804,-0.0864964,0.0158925,0.0788587,-0.19172,-0.115993,0.130309,0.232484,0.146855,0.581693,0.449671,0.528387,0.0932485,-0.00283517,-0.191382,-0.097025,-0.163865,-0.131771,-0.281471,-0.2352,-0.040117,-0.0935845,-0.279314,-0.0763466,-0.266368,-0.338544,-0.29877,-0.425729,-0.297286,-0.627415,0
0.418244,0.0538735,0.228417,0.157504,0.282936,-0.0147745,0.269691,0.488396,0.350593,-0.00369741,-0.139083,-0.0936449,-0.354903,-0.227523,-0.601805,0.0763809,0.0472123,-0.125785,0.0290716,-0.194743,-0.294255,-0.133354,-0.674659,-0.241208,-0.470939,-0.712864,0.139186,-0.204366,0.739464,-0.259482,0
-0.306021,-0.306496,-0.449392,-0.772159,-0.906563,-0.327336,0.375502,0.494728,0.328267,0.189071,0.273078,0.350662,-0.680915,-0.811046,-0.781664,-0.673636,-0.812309,-0.416242,-0.484055,-0.834728,-1.02853,-0.18154,-0.878165,-0.359657,-0.910249,-0.319489,-1.11222,-1.19004,-0.975897,-0.645906,0
0.0851945,0.173042,-0.00113585,0.174264,0.0498643,0.0560047,0.234603,0.261799,0.105622,-0.131765,-0.243456,-0.0805804,-0.164272,-0.290095,-0.414852,0.227608,0.46238,0.0193714,0.483293,0.397406,0.0604875,0.267335,0.0875817,-0.0192958,-0.257783,-0.274667,-0.434014,-0.71067,-0.552941,-0.582495,0
0.408849,0.309808,0.629016,0.076672,0.409312,0.123182,-1.25258,-0.912695,-0.787339,-0.77794,-0.785534,-0.79238,0.381918,0.382133,0.182262,0.410499,0.673805,0.273564,-0.439489,-0.0714096,-0.300275,-0.611185,-0.614103,-0.630827,-0.22616,-0.356237,0.0532066,0.193561,0.30586,0.411826,0
1.33953,1.3502,1.41118,1.02414,0.80501,1.0293,0.0424551,-0.0558611,-0.0524188,-0.558947,-0.594027,-0.316268,-0.601157,-0.617784,-0.905762,1.24626,2.14352,1.35795,0.76356,1.47844,1.13372,0.511168,0.893155,0.664048,0.573059,0.705129,1.12575,0.168549,1.82733,1.93651,0
-0.226664,-0.0348445,-0.159664,-0.581113,-0.360683,-0.34657,-0.577135,-0.117819,-0.17064,0.0971624,0.20804,-0.178437,0.118158,0.192594,-0.162063,-0.516206,-0.772166,-0.367891,0.27514,0.459782,-0.192954,0.399658,0.16988,-0.0149548,0.779745,0.788452,-0.0198539,0.167208,0.618309,0.964092,0
-0.277403,-0.440206,-0.0573873,-0.675474,-0.374381,-0.50197,0.106391,-0.415705,-1.05938,0.198945,-0.808,-0.74091,0.710094,0.852476,0.64478,-0.291291,-0.344357,-0.349521,0.21508,0.00190455,-0.275737,-0.463247,-0.257801,-0.756985,-0.228643,-0.465019,-0.3007,0.432555,1.48236,0.675145,0
-0.278444,-0.461936,-0.280455,-0.521528,-0.879047,-0.652687,0.0802569,0.00416453,0.0333972,0.0305471,0.203535,-0.191495,0.44857,0.56173,0.397922,-0.241279,-0.321988,-0.592849,-0.149549,-0.15809,-0.157096,0.123836,-0.217156,-0.131899,0.0682279,-0.0382306,0.241754,0.924653,0.747818,1.01647,0
-1.71021,-1.87681,-1.88827,-2.54075,-2.3483,-2.12895,-2.35368,-2.20578,-2.39599,-1.46273,-1.53086,-1.34862,1.22299,1.55062,1.24273,-1.75249,-1.20088,-1.45718,-1.48929,-1.13083,-1.31264,-1.69383,-1.14052,-1.37638,-1.62444,-1.02846,-1.39308,3.07967,3.10444,1.57724,0
0.902207,0.0416345,0.0811171,0.701447,0.34046,-0.30913,-0.158371,0.0190332,0.295822,-0.0772784,-0.652828,0.187602,0.863883,0.36085,0.727685,1.2011,0.608761,1.02698,1.01487,0.654539,0.168217,2.35468,0.682182,0.178538,0.339862,0.898377,1.19669,1.23402,1.00844,-1.13912,0
-0.190352,-0.220671,-0.26809,-0.093917,0.19155,0.137365,0.391053,0.603512,0.442293,-0.22085,-0.0598286,-0.0350594,0.116869,0.230741,0.296425,-0.393523,-0.353542,-0.357204,0.361213,0.13937,0.234675,0.530124,0.366956,0.608403,0.196004,0.576677,0.390209,0.465842,-0.0250306,0.0669017,0
0.0450424,-0.168431,-0.323145,-0.480238,-0.642922,-0.963051,-0.184784,-0.514397,-0.72491,0.424688,-0.0377125,0.116683,0.325422,0.447598,0.385829,0.112127,-0.103109,0.10595,-0.0279802,-0.265892,0.0104855,0.0124923,0.0306061,0.0719564,-0.182342,0.150509,-0.024985,0.211942,0.780554,0.979202,0
0.0331855,0.0669366,0.0494084,0.128972,-0.0172548,0.0137298,0.268202,0.173394,0.104678,0.604453,0.436069,0.396964,0.0725923,0.311773,0.325934,-0.017541,-0.250093,0.286156,-0.110309,-0.262807,0.0585208,0.159723,-0.289171,0.518979,-0.202354,0.127369,0.320133,0.123845,0.211925,1.01567,0
0.0863823,-0.172108,0.270137,0.375756,0.532887,0.128024,0.580163,0.367523,0.431491,-0.0194621,-0.0163375,0.444084,-0.716419,-0.419669,-0.375233,0.0226313,-0.152371,0.229286,-0.192329,-0.324,-0.268913,-0.150373,-0.271442,-0.259805,-0.00543228,-0.306233,0.370323,-0.527401,-0.205207,-0.505282,0
-0.756647,-1.98959,-0.33839,-0.805991,-2.00301,1.24494,0.527914,-0.571768,1.32034,-0.018841,-1.49561,-1.19613,-1.68202,-1.63903,-0.661142,0.565509,0.252809,0.532773,1.32444,1.06188,1.25767,0.974258,0.921829,0.869882,0.281835,0.162818,0.712027,-1.5057,-0.66796,-0.998104,0
-0.0227438,0.0796669,0.175446,0.596426,0.517523,0.349004,0.652027,0.520063,0.545667,-0.249912,-0.0452113,-0.0565327,-0.579908,-0.30369,-0.444445,0.177043,-0.124733,0.311582,0.336496,0.127404,-0.0289555,-0.0514734,-0.213842,-0.0585122,-0.0802002,-0.508542,0.0652158,-0.493983,-0.0577996,-0.410805,0
-0.00977593,-0.0694634,0.0642798,-0.189777,0.306195,0.157471,-0.400947,-0.219586,-0.00901508,-0.138345,-0.0461973,-0.174423,-0.176002,0.0478577,-0.0304897,0.154358,0.0587074,-0.245033,0.14481,0.162242,-0.271185,0.367789,0.00376506,-0.295759,0.148801,-0.357184,-0.223602,-0.0149191,-0.32063,-0.428179,0
-0.561562,-0.420768,-0.502563,-0.38917,0.0057665,-0.40452,0.0363057,-0.123576,-0.0653717,0.0236263,-0.0120701,0.250508,0.0349307,0.228762,0.194847,-0.363021,-0.473567,-0.0026834,0.0605254,-0.196782,-0.15026,0.305444,-0.461924,-0.0559238,0.0636499,-0.244547,0.24003,0.143249,0.760498,0.30373,0
