,NOISE_FREE_GENE_INDICES,CLUSTER_NO,Distance_FROM_CLUSTER_CENTROID
400,400,3,0.5325722948561431
401,401,3,0.8783915670308777
402,402,0,0.5681016926496716
403,403,0,0.48858071760529415
404,404,3,0.6281638868610607
405,405,0,0.5627029706226169
406,406,0,1.0467436109400177
407,407,6,0.44226384285200293
408,408,0,0.3142509217118325
409,409,0,0.4288367185507605
410,410,6,0.5333858638432754
411,411,0,0.5841720253932845
412,412,4,0.5703159218915741
413,413,0,0.4675473423590393
414,414,2,0.6375284901962598
415,415,0,0.4377143054345732
416,416,0,0.5569596123478194
417,417,4,0.4133305269130614
418,418,0,0.36626046583449656
419,419,0,0.4119782386190095
420,420,3,1.509132512266795
421,421,0,0.44438549194314114
422,422,0,0.32644573907399516
423,423,6,0.5808315010993246
424,424,0,0.4683467003440418
425,425,0,0.464874124079379
426,426,0,0.28773475198928605
427,427,0,0.4397851060046199
428,428,6,1.5332783258590545
429,429,6,0.4008726854261322
430,430,0,0.6175093728410339
431,431,2,0.9330277307564235
432,432,4,0.5345360376958384
433,433,4,0.5614212610263376
434,434,3,1.3397350038954738
435,435,6,0.5312484627953086
436,436,4,0.473644958887705
437,437,4,1.2534072469062103
438,438,4,0.8648018909738905
439,439,4,0.7277690327125282
440,440,4,0.46146183178007194
441,441,3,0.4208599339981881
442,442,4,0.6356934724153281
443,443,0,0.37366823376125596
444,444,4,0.4505774707418043
445,445,2,0.6795393714532667
446,446,0,0.4204161964480178
447,447,0,0.5956313944069273
448,448,4,0.539326524228728
449,449,0,0.4223964882405682
450,450,0,0.33320208328722184
451,451,0,0.4064146267589714
452,452,4,0.43284492226734883
453,453,3,0.5958185099981325
454,454,4,0.5877000405799384
455,455,0,0.5842731414583576
456,456,4,0.42046591053191484
457,457,4,0.8805991018731629
458,458,3,0.6398967592893722
459,459,3,0.5691252994571857
460,460,0,0.4022548327568338
461,461,4,0.4034967492110172
462,462,3,0.5476691556662797
463,463,0,0.4365654436124937
464,464,0,0.2609173847948572
465,465,4,0.524612180037299
466,466,0,0.2779860561887484
467,467,0,0.30494960008324673
468,468,0,0.5473521937431982
469,469,2,0.7152850890146141
470,470,0,0.3699504147539836
471,471,3,0.40275079048755263
472,472,4,0.48974571835430725
473,473,5,0.9052831387866793
474,474,6,0.7567156918496476
475,475,6,0.6129885758274457
476,476,0,0.5532444463030605
477,477,0,0.5526449082588459
478,478,6,0.8952260900856214
479,479,0,0.5314078869035932
480,480,4,0.4817165966328015
481,481,0,0.5937304295920715
482,482,6,1.123013744628792
483,483,0,0.40344385464769883
484,484,2,0.6014654253600846
485,485,0,0.7250220395819243
486,486,5,0.9955740188992607
487,487,5,1.245348361193353
488,488,1,1.1258552196669365
489,489,0,0.5003035793739972
490,490,0,0.46180104974678376
491,491,0,0.5461695083902428
492,492,0,0.6240437392734485
493,493,4,0.39335220185431863
494,494,0,0.29814500740115096
495,495,0,0.4706320409929462
496,496,0,0.8892564608742336
497,497,0,0.45092504000624367
498,498,0,0.6701268439633679
499,499,6,0.4443413050999625
500,500,4,0.42988931337818964
501,501,6,0.3789647778355097
502,502,0,0.4037578340011323
503,503,0,0.8780320030916857
504,504,0,0.5699167343195733
505,505,6,0.9330689821157172
506,506,3,0.677521323618021
507,507,0,0.6398037561157789
508,508,3,0.9502843659307625
509,509,0,0.6708528618551501
510,510,0,0.4222439208544146
511,511,0,0.337701139572474
512,512,4,1.1502041548130744
513,513,4,0.4281856488973926
514,514,0,0.32140469091745144
515,515,0,0.4579304215460041
516,516,0,0.3692360522867177
517,517,0,0.897964394355449
518,518,4,0.54562407717929
519,519,6,0.9414587560739528
520,520,6,0.5949927154791974
521,521,0,0.7765443131933174
522,522,5,0.6825965889796981
523,523,5,1.0792606170150625
524,524,0,0.43439886330442556
525,525,0,0.587350867951824
526,526,0,0.43714824125249097
527,527,0,0.4475902809449412
528,528,6,0.7388411805650459
529,529,0,0.7143403312188109
530,530,6,0.4936417539051412
531,531,0,0.5531969573933072
532,532,0,0.43751958881393016
533,533,4,1.104771749002543
534,534,0,0.3175246501200627
535,535,0,0.4459974844419799
536,536,3,0.37722701403959613
537,537,0,0.41187081170143347
538,538,0,0.7983626865708067
539,539,4,0.6449183499231588
540,540,6,0.42659220533538506
541,541,6,0.5696929568437381
542,542,6,2.6373654266614555
543,543,0,0.35636551554363904
544,544,0,0.46544217635137825
545,545,0,0.43439247001263176
546,546,2,0.7863545822832976
547,547,0,0.8530366530785856
548,548,0,0.4631184239115144
549,549,3,0.37028828940602554
550,550,0,0.7004020427269869
551,551,2,1.7609715549704568
552,552,0,0.4742436892403058
553,553,0,0.446761230195647
554,554,0,0.4551610744790074
555,555,0,0.8827454961945893
556,556,0,0.444209353045751
557,557,0,0.6149823934087818
558,558,6,0.5266054011910999
559,559,6,0.5168084211738521
560,560,4,0.5687194190757273
561,561,0,0.5503106958192793
562,562,0,0.5817133332216166
563,563,0,0.3440095522194794
564,564,0,0.3857423881969406
565,565,4,0.4311360775415228
566,566,0,0.6162081437356043
567,567,2,2.312038979663291
568,568,6,2.0144059822090163
569,569,3,0.47678820135295663
570,570,0,0.37121042033380963
571,571,0,0.4563525441641137
572,572,0,0.4401921221561505
573,573,0,0.7163209403198266
574,574,0,0.4785807901612256
575,575,0,0.5452226608968757
576,576,4,0.45278888587197563
577,577,0,0.5059603825279727
578,578,0,0.46289248719312887
579,579,4,0.6022510484447585
580,580,4,0.508499040770313
581,581,0,0.3504169459528219
582,582,0,0.3163812014323943
583,583,0,0.3541764062633351
584,584,0,0.46544217635137825
585,585,0,0.35636551554363904
586,586,0,0.4672958480188173
587,587,4,0.4711452651505034
588,588,0,0.3792397613737413
589,589,0,1.0676730376627523
590,590,3,0.463915461541921
591,591,4,0.6778278106704853
592,592,6,1.4525944737249337
593,593,4,0.6725910418670064
594,594,0,0.3320079415172103
595,595,4,0.7391332816499355
596,596,4,0.4951169641453328
597,597,4,1.1571535851068973
598,598,0,0.9228442577503907
599,599,0,0.49360290579292554
600,600,3,0.8910773805118161
601,601,6,0.5306284385454839
602,602,6,0.7353492652303423
603,603,0,0.2985240962424312
604,604,0,0.27750177341422294
605,605,0,0.7068292646676616
606,606,6,0.773625299591234
607,607,3,0.39253348016634
608,608,4,0.9196144946593665
609,609,6,0.5931335149175119
610,610,0,1.2732183645598867
611,611,0,0.3874636614127528
612,612,0,0.40042427443403583
613,613,0,0.3094316332011437
614,614,0,0.6184493436194355
615,615,0,0.38548271940627454
616,616,0,0.23728847836884326
617,617,0,0.48158117973779796
618,618,4,0.5728973161694672
619,619,0,0.3771947926108688
620,620,4,0.5692903435631836
621,621,0,0.5840488268094799
622,622,0,0.21163208042271162
623,623,0,0.3492493262611649
624,624,5,0.7311438634609726
625,625,4,0.6464447120086351
626,626,0,0.3853660310739682
627,627,0,0.4329452735919076
628,628,6,0.5047233160754306
629,629,0,0.46544217635137825
630,630,0,0.5436883020235084
631,631,3,1.1345432548839973
632,632,0,0.574564525518883
633,633,0,0.4602079088997116
634,634,0,0.626252921185364
635,635,6,1.3679410858323844
636,636,1,0.5354493163960115
637,637,6,0.6234654884483025
638,638,0,0.3945663050524689
639,639,0,0.39974265703798123
640,640,0,0.3265683221247578
641,641,0,0.41037680016819467
642,642,6,1.6100987343966675
643,643,3,0.6254643893035401
644,644,0,0.32542320233190913
645,645,0,0.4197322207757096
646,646,0,0.35954593411665564
647,647,0,0.46090325917632374
648,648,0,0.6749923532376196
649,649,0,0.5243354513378998
650,650,0,0.46286333270075325
651,651,6,1.6407676785587229
652,652,0,0.3157865564249147
653,653,0,0.6479895312840401
654,654,0,0.6501563169713886
655,655,0,0.6828008284886395
656,656,0,0.34722160117491857
657,657,6,1.485128636550158
658,658,0,0.7957042874464402
659,659,0,0.6608008724926505
660,660,0,0.488198885634693
661,661,3,0.708353546585934
662,662,0,0.3911172169585762
663,663,0,0.4172064119286899
664,664,0,0.463699315873882
665,665,4,0.75926098922802
666,666,0,0.43230806711397907
667,667,0,0.48892653382190654
668,668,4,0.6111701391236886
669,669,2,1.1299736380823378
670,670,2,0.6204311819000117
671,671,0,0.4091675240571919
672,672,4,0.39426225887562344
673,673,4,0.5089789516113009
674,674,4,0.5693981554897888
675,675,0,0.5005693306066389
676,676,3,0.337910779739702
677,677,0,0.4699589864726765
678,678,0,0.43941889044493854
679,679,3,1.4176389879038527
680,680,2,0.8652313022302646
681,681,4,0.46889016139469275
682,682,0,0.5264754310394049
683,683,0,0.5010755819511915
684,684,6,0.40867709547465036
685,685,0,0.6076083878568935
686,686,0,0.45349819250739576
687,687,3,0.7465864275315387
688,688,0,0.4005854768705401
689,689,0,0.6870532166214067
690,690,4,1.136945801041808
691,691,4,0.42011786030124243
692,692,4,1.0662887975105995
693,693,4,0.4912794387860443
694,694,0,0.37122511284941595
695,695,0,0.474126097630913
696,696,3,0.7255424916110641
697,697,0,0.3361004192527037
698,698,2,0.6555625374401697
699,699,0,0.4747974941406974
700,700,6,0.4091248349889632
701,701,4,0.5064805120026356
702,702,4,0.43372537134404976
703,703,6,0.5872876373413685
704,704,0,0.43665741839700706
705,705,2,0.4891632077425394
706,706,5,1.1783049771561704
707,707,0,0.3656369008750741
708,708,4,0.5514902781407754
709,709,4,0.541644629074669
710,710,4,0.7655501655995088
711,711,4,0.47684379195744303
712,712,6,0.4619245187735452
713,713,2,1.026014226659173
714,714,3,0.3957712888311864
715,715,0,0.43046601021440484
716,716,0,0.31183212256784254
717,717,0,0.6467416129368719
718,718,0,0.4509895941555407
719,719,0,0.6907662379502595
720,720,0,0.44674956314447045
721,721,6,1.4215575461503502
722,722,4,0.5507543075510581
723,723,0,0.5283671090847581
724,724,0,0.4063338454720376
725,725,0,0.3792802384625967
726,726,0,0.2908586043970637
727,727,4,0.7021591268730931
728,728,4,0.3984567235030829
729,729,0,0.3365318940329852
730,730,3,0.5433373717966364
731,731,4,0.8905623157663435
732,732,0,0.47257630519600313
733,733,3,0.3980919941058157
734,734,0,0.37209871231463915
735,735,0,0.3761895142632092
736,736,0,0.337332125118689
737,737,4,0.3997128646482224
738,738,4,0.41409905265096
739,739,0,0.6905051400959994
740,740,0,0.4887957677330988
741,741,0,0.41638580730460467
742,742,0,0.4017485989848672
743,743,4,0.5444675975913011
744,744,0,0.23907632773118626
745,745,0,0.39266253372341703
746,746,0,0.48656342894801424
747,747,0,0.5290018420540415
748,748,0,0.5760982058689377
749,749,5,0.5690147842787449
750,750,0,0.2828388997802542
751,751,0,0.3251337796534361
752,752,0,0.3044755867889581
753,753,0,0.305856581906771
754,754,3,0.6361432268363529
755,755,4,0.4531545284147402
756,756,3,0.6412766349333188
757,757,4,0.7414043914736768
758,758,0,0.32832754099276834
759,759,3,0.9173684886217421
760,760,6,0.5031448914235717
761,761,0,0.3754119568533471
762,762,0,0.47193609102553685
763,763,4,0.45293172192806586
764,764,0,0.3807957996396532
765,765,0,0.49357142460327824
766,766,0,0.4251341816305012
767,767,0,0.5083979788288038
768,768,0,0.2997950531333693
769,769,0,0.4688864101141456
770,770,0,0.3435807930913353
771,771,0,0.4050374408918651
772,772,0,0.35121082918311736
773,773,0,0.6679855215289621
774,774,0,0.43785188055550167
775,775,4,1.0296059847452488
776,776,0,0.6781852239078653
777,777,4,0.47397484012143576
778,778,4,0.5177582125810432
779,779,0,0.40519186667063906
780,780,4,0.4742940667229946
781,781,6,0.5506446887017769
782,782,6,0.5655293082886591
783,783,0,0.3013584170771912
784,784,0,0.7619738845631393
785,785,0,0.5771637062200582
786,786,0,0.37456758995987516
787,787,4,0.6406731470372958
788,788,0,0.4940232269338717
789,789,0,0.5545242774707186
790,790,4,1.0530945045689795
791,791,0,0.61740575445508
792,792,2,0.8029448592138428
793,793,6,1.6886204325965084
794,794,6,0.4484276932514178
795,795,0,0.7109685150336218
796,796,3,1.2456226941826192
797,797,0,0.43278064977932174
798,798,0,0.41541304377203947
799,799,0,0.6646805182002071
800,800,3,0.5404655142564138
801,801,4,0.7887617580809951
802,802,0,0.31957244939342644
803,803,3,0.41587097909952575
804,804,2,1.3324245694353563
805,805,3,0.5251893494556048
806,806,0,0.90674049778194
807,807,6,0.4655207104732873
808,808,0,0.5136417161906465
809,809,0,0.39010779720767486
810,810,6,0.4234649763944446
811,811,0,0.3929471723657205
812,812,4,0.482037567110479
813,813,0,0.4535919863672019
814,814,0,0.4054647816608982
815,815,2,0.6222833891490377
816,816,0,0.3145871396801372
817,817,0,0.71258181956154
818,818,0,0.8156087839617406
819,819,3,0.6065380039770799
820,820,0,0.5484718083514502
821,821,0,0.2840037404579133
822,822,0,0.33339322583294406
823,823,0,0.36800065001792814
824,824,0,0.30140755963975885
825,825,0,0.6560352915685007
826,826,3,0.6656855196291279
827,827,0,0.30370138587529955
828,828,4,0.7707340458781023
829,829,0,0.3921761260022226
830,830,0,0.4878568955050752
831,831,6,0.6903829656921725
832,832,4,0.4694026347212187
833,833,4,0.7400900496050435
834,834,0,0.4283161621977628
835,835,0,0.48550910641872536
836,836,0,0.4902203861552107
837,837,0,0.5355054343186414
838,838,0,0.26829408920713116
839,839,0,0.317913964786623
840,840,0,0.3527888020880159
841,841,0,0.2713857537248555
842,842,3,1.0610444439551485
843,843,0,0.40492826063634363
844,844,0,0.30854634783465745
845,845,0,0.41698635301472675
846,846,4,2.086711050798155
847,847,4,0.6001961117018243
848,848,0,0.32095650799075437
849,849,0,0.25725334569331054
850,850,0,0.34732955305583424
851,851,0,0.4030232542180126
852,852,0,0.48110074263144925
853,853,0,0.41089056781601346
854,854,0,0.4819345451877001
855,855,0,0.502866767851588
856,856,0,0.7082866317387827
857,857,0,0.8350114346358508
858,858,0,0.4623950570058758
859,859,6,1.009691392653245
860,860,0,0.3605902975434069
861,861,2,0.607856624134167
862,862,5,0.6592458208057385
863,863,3,0.283699888494527
864,864,0,0.6006192759709776
865,865,0,0.6474761938149113
866,866,5,0.5778351329391986
867,867,0,0.516031516308104
868,868,0,0.48581654787643386
869,869,0,0.5830706046736279
870,870,0,0.5550134347492668
871,871,0,0.4169231070982651
872,872,0,0.4357286859022712
873,873,0,0.513940393306313
874,874,4,0.5031946869896323
875,875,0,1.2097785742515843
876,876,6,0.494891245044643
877,877,0,0.48026778586392904
878,878,0,0.3539916223258556
879,879,4,0.4944874408741632
880,880,0,0.6343051139248101
881,881,3,2.1058246139620596
882,882,4,0.5346048267189376
883,883,4,0.8653280727969651
884,884,0,0.40889262142059396
885,885,0,0.4363202684309799
886,886,4,0.5449690355335403
887,887,4,0.37479173905235336
888,888,0,0.47409069622053995
889,889,0,0.4049282240460521
890,890,0,0.3599974538913729
891,891,3,0.4790079116697289
892,892,0,0.4790065917571018
893,893,0,0.4839846207780104
894,894,0,0.4194865348757056
895,895,0,0.6936019453932043
896,896,0,0.37720382943797615
897,897,0,0.26892608527925005
898,898,0,0.2900012096427819
899,899,4,0.3864937428744648
900,900,4,0.43552159274275287
901,901,4,0.5214654646335042
902,902,4,0.5214654646335042
903,903,3,0.37728289347497834
904,904,0,0.6372717252984658
905,905,6,0.8191882025822064
906,906,1,1.5058482238877462
907,907,0,0.28078182950179753
908,908,0,0.39449437562489165
909,909,0,0.38063396667080235
910,910,0,0.5448749247143672
911,911,0,0.7584217247650883
912,912,0,0.3130354818313765
913,913,0,0.38385519162318926
914,914,0,0.3322895263714102
915,915,6,0.6484533821655739
916,916,0,0.3925837242347603
917,917,0,0.29210765305702846
918,918,0,0.3877822709293839
919,919,0,0.4773064419477935
920,920,0,0.5994996381634453
921,921,3,0.46522339800257506
922,922,4,0.5052712697596186
923,923,0,0.32273586847156155
924,924,0,0.3813692827364401
925,925,4,0.5132261061055405
926,926,0,0.3019355542735725
927,927,0,0.3565475081641788
928,928,6,0.8067837257546233
