0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,Fake
-0.056388,-0.109536,-0.14869,-0.118156,-0.11567,0.097675,0.059521,-0.241076,-0.212686,-0.239908,-0.247432,-0.166619,-0.160782,-0.154815,-0.231197,-0.226376,-0.110001,-0.007772,-0.125804,0.08443,-0.261122,0.016773,-0.118443,-0.121851,0.06427,0.047026,-0.108066,0.184785,-0.119778,-0.217052,-0.094543,-0.037366,-0.092261,-0.083041,-0.038073,-0.327379,-0.135733,-0.116872,-0.110063,0.056193,-0.164595,0.08336,-0.263768,-0.420598,-0.061489,-0.153486,-0.228036,0.106939,-0.053771,-0.204475,-0.032322,-0.057502,-0.213571,0.061113,-0.325052,-0.279473,-0.179836,-0.011007,0.006193,0.213712,-0.342582,-0.187993,-0.005509,-0.221038,0.074029,-0.430514,-0.196253,-0.341116,-0.134283,0.088346,-0.105716,-0.008437,-0.021641,0.148042,-0.261475,-0.126045,-0.179494,0.076246,-0.143055,-0.080375,-0.43992,-0.022285,-0.042812,-0.277249,0.225873,0.018133,-0.161495,0.01545,0.141756,-0.010647,0.036057,-0.125005,-0.328563,-0.185214,-0.195841,-0.11097,0.033252,0.087493,-0.088373,1
-0.008164,0.106531,0.029899,0.075063,0.199884,0.372583,0.395637,0.214875,0.357089,0.194491,0.398082,0.257745,-0.042693,0.004292,-0.161862,-0.080261,-0.208677,0.106029,0.071641,0.04198,0.100378,-0.002271,-0.126249,0.331504,0.297086,0.059784,0.080481,-0.149203,0.114595,0.052265,0.132549,-0.177195,-0.105358,0.075937,0.096093,0.097723,0.119663,0.211778,0.35277,-0.165147,-0.053136,0.166077,0.61869,0.166978,-0.560912,0.056374,-0.223885,0.304813,0.380753,0.145051,0.169493,-0.206174,0.273836,-0.032641,-0.02205,0.121962,0.135143,0.366934,-0.032551,0.363358,-0.08485,-0.162261,-0.158677,-0.382915,0.209587,-0.025718,0.124372,0.135225,-0.033473,0.098288,-0.341826,0.23108,0.142858,0.467348,-0.163526,-0.068422,-0.533441,-0.04186,-0.02965,-0.15187,0.135542,0.132877,-0.107482,-0.214763,0.322158,0.375303,0.384993,0.172463,0.274503,0.245787,0.114122,-0.29824,-0.143811,-0.29634,-0.184661,0.209785,0.085255,0.053349,-0.156643,1
0.076138,-0.119858,-0.179401,-0.150876,-0.194098,-0.338175,-0.215903,-0.133077,-0.483403,-0.249221,-0.363197,-0.290104,0.124712,-0.219352,-0.020556,0.157205,0.328996,-0.00069,-0.007751,0.327767,-0.12143,0.302563,-0.017495,-0.081849,0.048778,0.018714,0.305429,0.110065,0.210334,0.624692,0.12417,-0.078415,0.021817,0.027596,0.014084,-0.528044,-0.067047,-0.332498,-0.053441,0.093983,0.490344,0.231063,-0.348584,0.032715,0.202296,-0.113329,0.18739,0.269839,0.368997,-0.394203,0.3141,-0.073196,0.228883,0.032025,-0.117308,-0.140628,-0.17749,-0.193692,0.082444,-0.200518,-0.713472,-0.036995,0.075643,0.253134,-0.005159,0.001686,-0.034941,0.448267,0.109798,0.070007,0.1602,0.146534,0.027585,0.246556,0.148186,0.079989,-0.1694,0.008632,-0.137173,0.048072,-0.713811,-0.132889,-0.234445,-0.329995,-0.401108,-0.070957,0.564103,-0.122272,-0.316129,-0.359472,-0.269727,-0.440596,-0.531988,0.135693,-0.59475,-0.000151,0.117781,-0.160227,0.16324,1
-0.067235,0.221731,0.259251,0.195531,0.330563,0.118807,0.38022,0.434762,0.380016,0.283416,0.31669,0.478232,0.19613,-0.032266,0.118468,0.168897,0.193524,0.067532,0.368371,-0.302423,0.279573,0.302843,0.344954,0.172618,0.112409,0.197857,0.319833,0.012809,0.451492,0.635708,0.282027,0.053007,0.19646,0.149015,-0.15313,0.170573,-0.051605,-0.118998,-0.875774,0.445575,0.492004,0.203754,0.042068,-0.518452,0.508436,0.32243,0.414126,0.418585,0.276284,0.453964,-0.744408,0.154916,0.065627,-0.154808,0.361855,0.363072,0.079226,0.250431,-0.120668,0.47182,0.489348,0.155343,0.243395,-0.078862,-0.509291,0.708727,0.354806,0.059546,0.398901,0.171451,0.363785,0.261479,0.15777,0.309547,0.317485,0.052554,0.483988,0.22102,0.260965,0.273582,0.110104,0.004998,0.002446,-0.462486,0.751125,-0.032362,-0.280344,0.464726,-0.224989,0.252533,0.176897,0.093395,-0.141824,-0.013605,0.201949,0.301692,0.127062,-0.015602,0.299734,1
-0.207209,-0.370231,-0.247243,-0.285394,-0.270542,-0.426458,-0.446233,-0.251656,-0.281345,-0.380568,-0.292251,-0.917604,0.121767,-0.388622,-0.000229,1.30849,-0.365418,0.506438,-0.360708,-0.009187,0.26841,-0.244462,0.87049,0.614745,-0.260398,-0.474644,-0.233167,-0.22744,-0.353879,1.17735,-0.869383,0.417996,-0.905768,-0.483321,-0.804596,-0.99262,0.270453,0.435818,0.385134,0.59343,-0.481149,-0.564162,1.04668,0.617764,1.78015,0.264894,-0.617903,-0.494054,2.18385,-0.212674,1.15833,-0.280635,0.45796,-0.666758,1.79315,-0.508293,-0.50051,-0.593987,-0.551995,1.16906,-1.06748,-0.639988,-0.657822,-0.242884,0.396147,0.752015,-0.531406,0.693404,-0.502558,-0.233879,0.049827,0.21927,-0.413913,-0.467438,0.174468,0.544265,-0.393273,0.509236,-0.959004,-0.189763,-0.984577,0.628706,-0.985999,-0.1833,-1.10283,-1.00187,0.515012,0.254677,-0.311391,-0.491702,-0.212482,-0.418279,-1.20036,1.41068,0.810458,0.932044,-0.776857,2.2853,1.48139,1
-0.267703,-0.291142,-0.241029,-0.225842,-0.142669,-0.279792,-0.480264,-0.194354,-0.473486,-0.555733,-0.466072,-0.328285,-0.257062,-0.613879,-0.081154,-0.395587,-0.182897,0.050038,-0.064005,0.081471,-0.33972,0.111953,-0.119367,-0.141516,0.021041,-0.124273,-0.019527,-0.071516,-0.31441,0.015532,-0.265666,-0.199718,-0.410866,-0.223193,-0.379764,0.099343,-0.400893,-0.335321,-0.310862,-0.239381,-0.156341,0.1586,0.066287,-0.345306,-0.297153,-0.393801,-0.114631,0.066526,0.121954,0.102544,-0.269896,-0.458952,0.084614,-0.087576,0.090333,-0.270142,-0.046232,0.034705,-0.367466,0.205823,-0.011421,-0.257309,-0.181067,-0.317092,-0.04511,0.424344,-0.314209,0.214964,-0.23767,-0.153791,-0.130884,-0.195509,0.169563,-0.276906,0.19444,-0.179378,-0.446068,-0.247913,-0.326536,-0.307128,-0.218991,-0.199625,-0.340592,-0.65928,0.284324,0.340079,0.287166,0.171446,0.336745,0.024649,-0.41695,-0.447713,-0.375023,0.235001,0.15632,0.179248,-0.200724,0.63765,0.172785,1
-0.19526,-0.347302,-0.159713,-0.169986,0.060128,0.054297,-0.036208,-0.135187,-0.375799,-0.369352,-0.258509,0.060022,-0.241866,-0.067813,-0.116242,-0.337383,-0.218865,0.141216,-0.156495,-0.358061,-0.237702,-0.25299,-0.068814,0.131391,-0.106009,-0.066531,0.264886,-0.079156,-0.143551,-0.164855,-0.037062,0.186495,-0.221067,-0.287129,-0.156895,-0.710331,-0.047495,-0.136896,-0.080311,-0.052404,0.035902,0.114187,-0.391131,-0.199155,-0.055804,-0.034772,-0.192657,0.23173,0.017561,-0.312903,-0.034279,-0.26066,-0.029946,-0.365216,0.20995,-0.132408,-0.555465,-0.245999,-0.271755,-0.069329,-0.005677,0.069805,-0.304698,0.030603,0.884058,-0.429933,0.031707,-0.037681,0.237967,-0.287144,-0.117382,0.122056,-0.187131,-0.048949,-0.111011,-0.292565,-0.065727,0.514751,-0.019376,-0.047933,0.002751,-0.060418,0.272111,-0.660525,-0.46194,-0.064975,-0.168617,-0.015172,-0.097046,-0.330935,-0.083907,-0.39861,-0.682732,-0.050467,-0.050002,-0.110789,-0.192162,-0.6275,-0.230213,1
-0.082321,0.086789,0.222036,0.203082,0.250536,0.22874,0.280787,0.433853,0.462291,0.206382,0.341208,0.478794,-0.043607,0.147865,0.27425,0.041325,0.651323,-0.172132,-0.244829,-0.077765,-0.375656,0.420758,-0.126307,-0.122773,0.180295,0.224248,-0.137403,0.183026,0.377372,0.078762,0.028837,0.231149,0.044235,0.549173,0.044543,0.099224,0.24596,0.045567,0.442505,0.043386,0.760714,-0.16037,0.164402,0.154741,0.064423,0.000211,-0.311339,-0.295158,-0.432971,0.040727,0.219916,-0.398393,-0.057754,0.620226,0.259052,0.164474,0.062985,0.224698,0.243254,-0.219224,0.315114,0.212074,0.540859,-0.10382,0.741884,0.192815,0.114473,-0.5332,-0.126354,0.487316,0.194793,-0.074016,0.013325,0.134249,-0.05081,0.061006,0.459531,0.084284,0.28031,0.554453,-0.183936,0.172769,0.569271,0.008454,0.769015,-0.046051,0.022482,0.225505,0.565068,-0.221047,0.108891,0.0867,0.06837,-0.141262,0.111986,-0.076107,0.055436,0.152657,-0.061898,1
-0.063874,0.14955,0.180496,0.16991,-0.039224,-0.10486,-0.046955,0.191335,-0.021698,-0.090658,-0.158626,0.346908,-0.110272,-0.234198,0.189048,-0.005093,-0.003579,-0.074838,-0.005896,-0.072813,-0.284732,0.560245,0.106546,-0.051292,0.4856,0.172961,-0.066431,0.262727,0.128315,0.017059,-0.037655,0.060683,-0.18868,0.217841,-0.076373,0.196435,0.225323,-0.200434,0.804275,0.179835,0.430771,0.020423,0.210769,0.099375,0.201496,-0.041639,0.000483,-0.149693,0.537886,0.118062,0.231081,-0.466766,0.487155,0.545517,0.266545,0.032377,0.240456,0.258476,0.214327,0.21061,0.21346,0.268627,0.176485,-0.031066,0.344205,0.683005,-0.078276,0.654968,-0.287975,0.429189,0.136543,0.125162,0.094865,0.225176,0.699149,0.250005,0.112256,-0.24914,0.137053,0.434213,-0.058892,-0.015758,-0.232847,-0.030609,0.606958,0.123832,0.204154,0.37487,0.506737,0.04186,0.029865,0.233061,0.191954,0.300072,0.096029,0.131605,0.317341,0.131701,0.263772,1
-0.002696,-0.276411,-0.262262,-0.273461,-0.272081,-0.374252,-0.074201,-0.356719,-0.217108,-0.315104,-0.241089,0.04135,-0.137622,-0.235228,-0.374005,-0.063439,0.027282,-0.261808,0.007133,-0.074501,0.067108,-0.211417,-0.120434,-0.138373,0.055461,0.142535,-0.132225,-0.351555,0.114471,0.080279,-0.02253,-0.092919,0.007217,-0.023759,-0.204148,-0.2253,-0.453986,-0.245075,-0.168111,0.004538,0.200907,0.17033,0.114184,0.050352,0.185666,-0.07725,-0.223343,-0.038499,-0.298057,0.026482,-0.318986,-0.251214,-0.203649,-0.163582,0.004676,0.05785,0.027962,0.031824,-0.216578,-0.013123,0.014029,0.153875,-0.310262,-0.273287,-0.503228,0.107722,0.07551,-0.285188,0.007695,0.034632,0.081072,0.013913,-0.024431,0.036404,-0.206306,-0.071148,-0.037129,-0.293469,0.006686,-0.214967,-0.319606,-0.234161,-0.319404,-0.346637,0.194988,-0.416822,-0.333085,-0.234834,0.026408,-0.11776,-0.102445,0.046137,-0.096015,-0.171366,-0.112852,-0.018048,0.036237,-0.484882,-0.356293,1
-0.019434,0.201439,0.195308,0.122481,0.223682,0.296807,0.104078,0.28579,0.217808,0.146766,0.186467,0.218507,0.005307,-0.111363,0.057781,0.004188,-0.062842,0.195842,0.153618,0.11674,0.093065,0.12667,0.00424,0.21891,0.316297,0.06189,0.10966,0.055767,0.007644,-0.080164,-0.137595,0.073712,-0.045247,0.139954,-0.083917,0.133555,-0.045772,-0.028122,0.036352,0.145001,0.071022,0.08695,0.149942,-0.14727,-0.18432,0.085255,-0.031248,0.171218,0.215406,-0.108443,0.03493,-0.091432,0.244178,0.230394,0.221928,0.022554,0.090306,-0.008544,0.050937,0.331644,0.127304,0.250438,0.16274,0.013785,0.117214,-0.06808,0.011616,0.150969,0.108685,0.194284,0.029434,0.198459,0.016842,0.276327,0.151152,0.120309,0.047601,0.335939,0.302892,0.140483,0.321543,0.209391,0.216607,0.056854,0.55876,0.296308,0.571197,0.40649,0.26953,0.041884,0.249915,0.232628,0.128508,0.108525,0.002246,0.174859,0.347764,0.292263,0.10173,1
-0.104226,0.031183,-0.021987,0.03322,0.207372,0.222167,0.145573,-0.105473,0.050938,-0.014625,0.032811,-0.008022,-0.10418,-0.251496,-0.15817,-0.322323,-0.20181,0.082854,-0.014838,0.067201,0.000437,-0.095169,0.093014,0.11557,-0.070048,0.077823,0.325458,0.033756,0.016106,0.055194,0.011541,-0.057456,-0.026228,-0.012749,-0.059148,-0.054275,0.115743,-0.186065,-0.309568,0.034038,0.020129,0.068712,-0.022439,-0.27026,-0.163371,0.061212,-0.056127,0.230502,-0.076622,-0.039077,-0.076749,-0.087655,-0.094144,-0.10011,0.299158,-0.124065,-0.143239,-0.007656,-0.209713,0.269334,0.120149,-0.060653,-0.070643,-0.049758,0.030238,-0.490485,0.032267,-0.270989,-0.130765,0.061472,-0.313246,-0.123324,-0.091609,-0.163886,-0.285977,-0.186587,0.038003,0.231771,-0.027692,0.050352,0.135624,-0.117356,0.015203,-0.282796,0.099605,0.093241,0.010849,-0.081035,0.201289,-0.015719,-0.029343,-0.160419,-0.389246,-0.005201,0.057149,0.089477,0.092074,0.18706,0.112199,1
-0.088957,-0.298468,-0.347862,-0.179837,-0.150948,0.000919,-0.085668,-0.281917,-0.342634,-0.286135,-0.435852,-0.57745,-0.086104,0.009973,0.459425,0.288475,-0.639616,0.342379,0.247125,1.00388,0.226609,0.044351,-0.499171,0.598668,0.082115,-0.571327,0.108033,0.543526,0.242381,0.382769,0.350734,0.212511,-0.019265,-0.448017,-0.288263,-0.410332,0.050251,0.350665,0.043182,0.165799,-0.045852,0.015915,-0.083056,-0.078565,-0.16605,0.096485,0.068343,0.072798,-0.241441,-0.187115,0.427236,0.069646,-0.396548,-0.237814,0.084095,0.042957,-0.719208,-0.278341,-0.042748,-0.590349,-0.122417,-1.39554,0.368659,-0.165973,0.170176,-0.175812,0.175768,-0.314354,0.067957,0.324849,-0.260031,0.165358,0.124127,0.134159,-0.29677,-0.301889,-0.219406,0.329396,0.001907,0.009559,0.362101,-0.308142,-0.154781,-0.512388,-0.77238,0.73691,0.327559,-0.227633,-0.089507,-0.411187,-0.085596,-0.777714,-0.827533,0.440123,0.389291,-0.045979,0.135245,0.013824,-0.252754,1
-0.545523,-0.159688,-0.048659,-0.05934,0.138877,0.372605,0.061348,-0.073388,0.155308,-0.141624,0.096853,0.355798,-0.563826,-0.439282,-0.10243,-0.53105,-0.451038,-0.348097,-0.593057,-0.552142,-0.712258,0.438253,-0.437521,-0.094585,0.446087,-0.173014,-0.451129,-0.125358,-0.32042,-0.498395,-0.316702,-0.284314,-0.416276,-6.5e-05,0.023896,0.424446,0.411042,-0.617274,0.335378,-0.276834,0.691777,-0.175526,0.077992,-0.348122,-0.349078,-0.265004,-0.477716,-0.391354,0.376633,0.022192,-0.432864,-0.825196,0.435521,0.15164,0.112165,-0.525425,0.390439,0.139025,-0.050305,-0.502202,0.091048,0.290231,0.222259,-0.139491,-0.14071,0.458538,-0.008902,0.722803,-0.413649,0.150286,-0.092284,-0.416979,-0.121432,0.118241,0.580896,-0.068383,0.156453,-0.287747,-0.298863,0.33534,-0.911697,-0.070087,-0.056519,-0.357668,0.625813,0.292128,0.085893,0.798601,0.676868,-0.011023,-0.105457,0.096014,0.140823,-0.136877,0.035556,-0.23987,0.16516,0.439614,-0.172788,1
-0.048981,0.094503,0.02597,-0.127295,-0.220738,0.202125,0.012399,-0.709967,-0.508752,-0.359245,-0.500194,0.113687,-0.040389,-0.21553,0.166035,0.004959,-0.272235,-0.053318,0.111656,0.054791,0.091142,-0.158931,0.052987,0.323961,0.37208,0.06935,0.125455,0.226356,0.163447,0.114573,-0.05155,-0.096838,-0.175389,0.171234,-0.186904,-0.301584,0.001186,-0.005362,-0.142182,0.079239,0.231422,0.303221,-0.124347,-0.412377,-0.012298,-0.024203,-0.057449,0.194987,0.289476,0.032581,-0.090988,0.13452,0.201466,0.240662,0.150227,-0.070556,0.039248,0.082413,0.19244,-0.120013,-0.272627,-0.011447,0.163581,0.018743,-0.388314,-0.281685,0.002274,0.021076,0.180024,0.265465,0.31115,0.238884,0.422778,0.34607,0.2726,0.08762,-0.202015,0.043642,0.722015,0.102264,0.164138,0.183588,0.032498,-0.350069,0.13775,0.381555,0.211882,0.283505,0.267131,-0.273025,0.246287,0.127129,-0.150416,0.17386,-0.199645,0.125579,0.436608,0.266812,0.294001,1
-0.343258,-0.341124,-0.268279,-0.200752,-0.180945,-0.168397,-0.349326,-0.176763,-0.371564,-0.388863,-0.34537,-0.045081,-0.247249,-0.416286,-0.200929,-0.344349,-0.115854,-0.068669,-0.124208,-0.22765,-0.361196,-0.116926,-0.135209,-0.00121,-0.039193,0.050215,-0.173318,-0.069624,-0.117418,-0.213147,-0.334915,-0.25659,-0.390326,-0.139319,-0.26141,-0.289533,-0.295287,-0.354279,-0.319701,-0.092883,-0.066966,-0.021433,-0.285246,-0.437549,-0.264797,-0.29034,-0.172741,0.045989,-0.049495,-0.154745,-0.356511,-0.500636,-0.196293,-0.015962,-0.095976,-0.234412,-0.164035,-0.12508,-0.378914,-0.177579,-0.162364,-0.302687,0.026349,-0.370954,-0.180422,-0.627054,-0.179571,-0.181073,-0.015848,-0.096211,-0.107408,-0.119902,0.180675,-0.006681,-0.278104,-0.314924,-0.288214,-0.23374,-0.326536,-0.131139,-0.218787,-0.083054,-0.201089,-0.22959,-0.214463,0.076799,0.183913,-0.059577,-0.016395,-0.153587,-0.154983,-0.418559,-0.511629,0.098103,0.038087,-0.339911,-0.035959,-0.119362,-0.204393,1
-0.090618,-0.171407,-0.160208,-0.179725,-0.035523,-0.024703,-0.124539,-0.233303,-0.150577,-0.194087,-0.141156,-0.174908,-0.030832,-0.268886,-0.127269,-0.259855,-0.078737,0.228009,-0.013769,-0.095384,-0.022853,0.065262,0.063723,0.040689,-0.056083,-0.030679,0.21329,0.064697,0.027931,0.159968,-0.046302,-0.156356,-0.137652,0.028946,-0.054206,0.596758,-0.42201,-0.153036,-0.037656,-0.096168,-0.097207,0.075086,0.422121,0.063086,-0.190939,-0.017388,-0.10148,0.195634,-0.076847,0.338824,-0.108047,-0.004506,-0.281393,-0.060315,0.467147,-0.13726,0.213572,0.074636,-0.264605,0.493499,0.301694,-0.345326,-0.05109,0.035803,0.265095,-0.056667,-0.04612,0.126544,-0.182884,-0.037817,-0.402122,-0.098742,0.16771,-0.192632,0.108071,-0.373318,-0.127186,0.087969,-0.00935,-0.095964,0.431652,-0.069071,-0.189491,-0.422478,0.653408,0.236051,-0.180001,-0.055289,0.433479,0.369979,-0.122411,-0.516802,-0.071489,-0.130983,0.265329,0.134597,0.218759,0.652835,0.379936,1
-0.24892,-0.003577,0.076331,-0.026985,0.061016,0.041263,0.056982,0.389485,0.331105,0.130199,0.192808,0.247005,-0.247251,-0.41744,0.028243,-0.248134,0.188786,-0.282448,-0.12975,-0.517273,-0.395742,0.415034,-0.1585,-0.184971,0.342705,0.08563,-0.318331,0.066141,-0.034521,-0.032269,-0.161736,-0.3044,-0.142771,0.116045,-0.091171,0.49089,-0.161202,-0.174608,0.260156,-0.139154,0.470563,0.00513,0.135895,-0.271965,-0.156996,-0.160971,-0.270056,-0.202798,0.428716,0.314584,-0.224156,-0.495454,0.232762,0.496827,0.206043,-0.105339,0.490167,0.361141,-0.04781,-0.081586,0.162069,0.240265,0.222475,-0.161389,0.176101,0.862038,-0.011929,0.717566,-0.077357,0.243441,-0.167043,0.067561,-0.142143,0.147338,0.553119,0.117293,-0.012162,-0.352242,0.123847,0.112503,-0.581519,0.050614,-0.159269,-0.329188,0.790283,-0.02634,-0.180884,0.714993,0.313481,0.073676,-0.006418,-0.074442,0.09857,-0.142367,-0.034887,-0.087212,-0.107377,0.047633,0.076607,1
0.423701,-5.08048,-4.53318,-4.74289,-4.64778,-5.08836,-5.32612,-4.88168,-4.85976,-4.92693,-4.91438,-4.30458,0.375708,-0.1811,-4.21702,0.360908,-4.41483,0.465337,0.215524,0.212572,0.631037,-4.77174,0.472025,-4.53473,0.004289,0.320447,-5.12227,-5.39835,-3.62463,-4.37336,0.438225,-4.68584,0.092108,-0.164324,-0.365994,-4.16144,0.325905,0.370383,-4.10347,0.229839,0.17304,-5.04495,0.552411,-5.06656,0.28864,-3.76539,-5.1717,0.643345,-4.76045,-4.54261,-3.79533,0.171294,0.432531,-4.59243,-3.4673,0.113838,-5.10901,-3.94137,0.00786,-3.71482,-4.22208,-5.10505,-0.185654,0.494081,0.091818,-4.45858,0.013694,-5.14986,-0.000397,0.127315,0.156673,-3.9589,-5.10999,0.365787,-1.20315,-5.40292,0.237321,0.296692,0.190602,-3.92644,-3.54431,-0.188456,-2.39449,0.929393,-5.9535,-5.60505,-5.88119,-1.95231,-5.55034,-4.1664,0.147992,0.613577,-5.6959,-5.42666,-4.83811,-5.15413,-4.96626,-4.88675,-5.14554,1
0.010116,0.332199,0.277586,0.219539,0.236222,0.532637,0.486429,0.214837,0.263039,0.383616,0.412002,0.38396,0.241807,-0.232817,0.349102,-0.04106,-0.162607,0.285824,0.371305,-0.122559,0.47365,0.381627,0.337805,0.302263,0.204177,0.154575,0.502176,0.203081,0.250571,0.1246,0.210671,0.017771,0.280312,0.051777,-0.228733,-0.195207,0.043909,0.252739,0.434205,0.400796,0.029105,0.282955,0.163152,0.224906,0.248318,0.441581,0.195784,0.431352,0.375811,0.032504,0.205018,0.371201,0.121452,0.437989,0.283915,0.494575,0.031229,0.258697,0.254386,0.325918,0.265423,0.426286,0.465701,-0.283526,0.405235,-0.181942,0.315365,-0.133399,0.255516,0.497062,0.17859,0.53597,0.213779,0.251519,-0.20317,0.265648,0.051268,0.554628,0.648553,0.223178,0.359324,0.31442,0.355765,0.312219,0.413759,0.045996,0.139629,0.285734,0.338792,0.145656,0.332888,0.199356,0.235328,0.056506,0.642542,0.227004,0.122251,0.267808,0.23065,1
-0.018048,-0.071254,-0.035527,0.029868,0.04467,0.200204,0.188318,-0.069013,0.175608,0.019671,-0.016807,-0.033304,0.057579,0.058918,-0.021992,0.119598,-0.194699,0.221656,0.013276,0.075285,-0.025071,-0.186846,0.025516,0.186667,-0.292277,-0.004341,0.129519,-0.149777,-0.082579,0.036994,0.057966,0.242708,-0.182422,-0.058572,-0.257652,-0.247901,0.03211,-0.232177,0.191561,0.226743,0.107364,-0.039601,0.257667,-0.005391,0.070922,0.034379,0.013492,0.412119,-8.1e-05,0.117201,0.074772,0.016239,-0.099356,-0.118756,0.272756,0.272117,-0.118655,-0.026206,0.003131,0.098068,0.371166,0.028582,-0.029064,-0.055093,0.060276,0.096288,0.116733,0.106256,0.061468,-0.089214,0.438621,0.038675,-0.031818,-0.173917,-0.026547,-0.073372,0.154426,0.302429,0.068426,0.110471,0.489962,0.079856,0.068199,-0.027619,-0.132805,-0.016434,0.156967,0.015306,-0.010215,0.011452,-0.043261,-0.174676,-0.176437,0.002025,0.371325,0.085611,-0.136939,0.009711,0.165687,1
-0.034147,-0.159474,-0.120841,-0.203019,-0.169788,0.017723,-0.115051,-0.137175,-0.372065,-0.304035,-0.25967,0.121141,-0.12317,-0.283647,-0.255905,-0.143996,-0.158683,-0.140902,-0.215752,-0.256518,-0.129552,0.091231,0.007119,0.083853,0.038035,0.035155,-0.154746,-0.256353,-0.062551,-0.012904,-0.082364,-0.177137,-0.121622,-0.046878,-0.207101,-0.064156,-0.094746,-0.208302,-0.284906,-0.100653,0.208876,0.14171,-0.399074,-0.173435,0.078145,-0.08337,-0.287377,0.024572,0.020357,-0.225223,-0.1425,-0.164618,0.091073,0.018519,-0.066146,-0.164377,-0.207963,-0.136085,-0.283825,0.031286,-0.007166,0.243482,-0.123391,-0.176029,-0.07375,-0.10155,0.079308,-0.118223,0.119923,0.079066,0.060697,0.036333,-0.142299,0.2746,-0.037165,-0.051,-0.09557,-0.012996,0.091466,0.090089,-0.106235,0.14106,-0.050011,-0.502446,0.084722,0.057093,-0.037611,0.122838,0.062629,-0.059052,-8.3e-05,0.011353,-0.224266,-0.052049,-0.326911,0.027508,0.020551,-0.161577,-0.027383,1
-0.16962,-0.447129,-0.310612,-0.350595,-0.289993,-0.015999,-0.389548,-0.307109,-0.327208,-0.417473,-0.478744,-0.156946,-0.431883,-0.348851,-0.277249,-0.44848,-0.228646,0.038208,-0.211022,-0.364941,-0.321335,-0.283902,-0.173811,-0.021586,-0.020249,-0.133268,-0.340673,-0.222449,-0.228131,-0.238018,-0.304954,-0.195747,-0.345378,-0.195613,-0.148695,-0.076431,-0.142039,-0.438768,-0.220016,-0.245786,-0.176236,0.017692,0.046637,-0.367111,-0.536677,-0.333307,-0.263276,0.13783,0.038849,-0.128038,-0.320201,-0.410377,-0.075455,0.013685,-0.138899,-0.332196,0.046201,-0.146731,-0.180187,-0.237615,0.039841,-0.316295,-0.029064,-0.280284,-0.005698,-0.261658,-0.185529,-0.042509,0.038713,-0.049632,-0.04379,-0.188565,0.053601,0.077228,-0.019233,-0.215596,-0.281548,-0.025634,-0.057676,-0.043106,0.075889,0.035266,-0.137723,-0.246338,0.353977,0.022409,0.241629,-0.038103,0.248595,-0.202114,-0.0351,-0.267717,-0.221936,-0.046369,-0.212791,-0.020506,-0.209355,0.169315,0.02023,1
-0.152359,-0.12992,-0.051114,-0.106583,0.056499,0.202846,-0.019361,0.031054,9.2e-05,-0.03305,-0.084732,0.156158,-0.608287,-0.160496,-0.199601,-0.356064,-0.205088,0.224944,-0.349047,0.347891,-0.439235,0.445682,-0.195526,0.102728,0.359623,-0.128916,-0.309694,0.12227,-0.10699,-0.135007,-0.340477,0.000378,-0.489908,-0.001973,-0.136115,-0.016481,0.057691,-0.316372,0.156317,0.110558,0.037199,0.102524,0.269979,-0.455422,-0.308864,-0.261785,-0.297477,-0.06098,0.207127,-0.095328,-0.283125,-0.497902,0.22455,0.183508,-0.009729,-0.355536,0.175627,-0.076973,-0.055387,-0.88317,0.088082,0.016994,0.066762,-0.054812,0.043847,0.119292,0.060755,0.395189,0.182499,0.250493,-0.065509,0.153347,0.189383,0.289251,0.340376,0.068444,-0.115423,-0.106976,-0.233543,-0.065713,-0.124099,0.145612,-0.085194,-0.219429,0.48472,0.17923,0.341266,0.227204,0.240646,-0.083263,0.039325,-0.130191,-0.147747,0.304069,-0.141677,-0.122115,-0.112982,0.190532,-0.015311,1
-0.079005,-0.19871,-0.181322,-0.148423,-0.110795,-0.222631,-0.209936,0.049813,-0.179322,-0.361959,-0.165703,-0.037454,-0.18992,-0.270456,-0.387935,-0.143672,-0.009849,-0.112429,-0.182644,-0.030132,-0.214698,-0.020881,-0.083024,-0.077388,0.250183,0.006452,-0.100296,-0.052515,0.177956,0.243673,-0.177943,-0.150655,-0.135621,0.106133,-0.245045,-0.040382,-0.267431,-0.148833,0.184521,0.013186,0.230996,0.173626,-0.009122,0.026997,-0.015457,-0.098203,-0.14983,-0.028568,0.116645,-0.216223,0.178112,-0.205246,0.076263,-0.034227,0.199957,-0.057753,0.009402,-0.16654,-0.117905,0.06862,0.054604,0.208907,-0.154973,-0.144713,0.218674,-0.055294,0.120973,0.148804,-0.020257,0.051701,-0.095577,0.070616,0.102538,0.055881,-0.000705,-0.048143,-0.022626,-0.104138,-0.172344,0.100688,-0.239875,-0.001168,-0.433363,-0.295071,0.238961,0.049088,0.0287,-0.006157,0.245495,0.017148,-0.024134,-0.248624,-0.245225,-0.095052,-0.125821,0.058784,-0.064721,0.144214,0.040635,1
