0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,FAKE
-1.89718,-1.24258,-0.167664,-0.429309,-0.519178,-0.598413,-0.619777,-0.430691,0.0782327,-0.630053,-0.367194,-0.761029,-0.0748958,0.11063,-0.996295,-0.0121621,-0.580656,-0.704493,-0.665742,-0.471777,-0.301024,-0.0392911,-0.783006,-0.31922,-0.323545,0.287955,-0.378792,0.91234,0.841438,-0.665936,-0.702267,-1.6474,-3.16816,-2.99048,-2.89897,-2.66662,-3.25147,-3.29669,-2.76509,-0.793604,-1.19209,-0.486535,-0.109901,0.22609,-0.270758,-0.371572,-0.464954,-0.282837,-0.345481,0.0427604,-0.484128,0.537227,-0.31279,0.255091,-0.514463,-0.135527,-0.0609435,-0.962949,-0.97101,-0.0219433,-1.23169,-1.21653,0.00524399,-0.666265,-0.314843,-0.595107,0.0844655,-0.0539296,-0.498337,-0.655356,-0.330508,-0.471137,-0.670436,-0.135895,-0.404873,-0.192008,-0.673604,-0.0854126,-0.346398,-0.331055,-0.340811,-0.0691192,-0.0690457,0.00760976,-0.0506976,-0.560762,-0.587544,0.100187,0.743718,0.44773,0.847036,0.0267976,0.0105825,-0.0557303,-0.299258,-1.72191,-0.763535,-2.28534,-1.84684,-1.41635,-1.73241,-1.93956,-1.51947,-1.76048,-1.56272,-1.70714,-2.28224,-1.70161,-0.746623,-0.878294,-0.72153,-0.895266,-1.26369,-1.41948,-1.52831,-1.13304,-1.37423,-1.13219,-0.605666,-0.889564,-0.908284,-0.965818,-1.28758,-0.790475,-0.181949,-0.250627,-0.399481,-0.710596,0.154327,-0.144556,-0.0741945,0.0941824,-0.0734171,-0.394834,-0.935773,-0.890543,-0.807295,-0.773816,-1.26384,-1.00411,-0.566407,-0.737563,0.166104,0.303439,-0.492597,-0.730009,-1.08789,-2.26418,-2.15759,-1.51179,-2.38587,-1.48592,-1.34773,-1.48601,-1.15593,-1.24193,-1.34462,-1.05402,-1.42016,-1.51629,-1.37716,-1.26167,-1.01405,-0.490366,-0.19061,-0.313124,-0.854557,-1.78867,-1.50517,-0.113535,-0.0925847,-0.308111,-0.312549,-0.397463,-0.404424,-0.425304,-0.434048,-0.148845,-0.130947,-0.733332,-0.444877,0.220227,-0.116729,-0.176341,-0.746251,-1.82642,-0.949056,-1.50496,-0.796968,-1.31176,-2.08681,1
-1.76857,-1.02973,-0.256023,-0.413779,-0.448538,-0.616357,-0.614712,-0.36345,0.0241226,0.0693807,-0.242376,-0.791893,-0.059197,0.160596,-0.899582,0.046337,-0.562749,-0.745361,-0.648808,-0.404648,-0.243677,-0.0390954,-0.813345,-0.109337,-0.339751,0.193744,-0.314192,0.858661,0.819768,-0.668537,-0.725568,-1.91532,-3.24867,-3.02919,-2.86078,-2.5651,-3.11973,-3.29194,-2.8059,-0.81451,-1.09689,-0.360653,-0.414059,0.218066,-0.333102,-0.284785,-0.312744,-0.25969,-0.375338,0.117195,-0.192423,0.51132,-0.464272,0.293944,-0.453474,-0.153727,-0.370511,-0.852317,-0.891525,0.236461,-1.30985,-1.29499,0.0594308,-0.746793,-0.31315,-0.556747,0.106664,-0.0365449,-0.444838,-0.575769,-0.304746,-0.488778,-0.621077,-0.136936,-0.455591,-0.211406,-0.711062,-0.144559,-0.283204,-0.209569,-0.443451,0.255188,-0.15028,-0.128129,0.292486,-0.629028,-0.660507,0.0233295,0.833994,0.744362,1.30909,0.326865,-0.116931,-0.0943751,-0.46313,-1.55367,-0.472346,-2.35011,-1.9543,-1.48228,-1.42783,-1.7921,-1.44604,-1.79086,-1.55788,-1.6918,-2.0927,-1.74442,-0.742447,-0.937214,-0.712483,-0.87715,-1.22657,-1.53187,-1.54467,-1.26215,-1.20713,-1.04009,-0.722091,-0.954305,-0.88566,-0.922208,-1.1444,-0.656467,-0.0707983,-0.0802075,-0.187874,-0.822517,0.173688,-0.166857,-0.181769,0.129857,-0.199377,-0.408246,-0.977519,-0.934918,-0.904232,-0.845024,-1.22672,-1.09106,-0.316665,-0.675444,0.30793,0.194038,-0.806005,-0.965771,-0.727255,-2.18129,-2.19791,-1.47564,-2.34964,-1.2553,-1.50217,-1.5303,-1.03799,-1.1439,-1.27727,-1.05457,-1.02637,-1.44173,-1.40824,-1.36452,-0.946631,-0.451006,0.0817733,-0.652306,-0.332233,-1.99632,-1.74039,0.0170376,-0.085412,-0.272251,-0.292965,-0.592622,-0.419718,-0.258285,-0.421765,0.267877,0.272964,-0.719004,-0.0250507,0.310756,-0.236546,-0.161706,-0.562249,-2.02066,-0.885126,-1.46749,-0.774831,-1.48044,-2.24769,1
0.555259,0.399706,0.381514,0.106502,0.0376598,0.0120858,0.00758822,0.186751,0.0165168,-0.0401776,-0.0361994,0.204569,1.5642,0.275335,2.27254,0.601694,0.60327,0.768677,1.21933,1.10208,0.966758,0.7465,-0.101138,0.0470389,0.174305,0.0365676,0.0389768,0.242489,0.116018,0.154434,0.0958332,0.155677,1.48491,1.39297,1.45558,1.80252,0.266869,-0.0949482,2.28103,0.351565,0.171446,0.451199,0.187438,2.07608,0.762914,0.847964,0.713065,1.05682,0.890522,0.243241,0.133191,0.784092,1.2231,1.34565,1.27178,0.202684,0.283869,0.45665,0.373674,1.60574,2.23498,0.575779,0.366974,2.37872,2.13439,2.72007,0.611813,0.620982,0.196636,1.03052,0.321588,1.07071,0.748311,1.21645,1.24505,1.13717,0.1193,0.57638,1.10131,0.349208,0.386665,0.364438,0.316119,0.602298,0.228014,0.161147,0.244598,0.441441,0.568853,0.507433,0.530498,0.494323,0.0197553,0.121533,0.0915945,0.305261,0.506634,0.379376,1.84672,2.26637,1.61859,1.30768,-0.116671,0.363598,0.675327,0.950018,0.389975,1.15811,0.080212,0.0480534,0.245133,0.546933,1.14592,1.13608,1.01784,1.19329,0.198387,0.307683,1.29851,0.278469,-0.0668775,0.124149,0.37408,0.38071,0.779836,1.00684,0.215616,0.484633,0.774054,0.240792,0.177738,0.616074,0.424178,0.287557,0.71774,0.596926,0.769408,0.70288,0.309585,0.119086,0.344663,0.13826,0.35032,0.185582,0.268757,0.179424,1.00371,1.74957,0.982953,0.709322,1.71057,0.350672,0.95953,0.64051,0.421921,0.523594,1.06996,0.44298,0.427083,0.253106,0.013281,0.619156,0.472087,-0.0962176,-0.0370303,0.379442,0.649358,0.736531,1.38575,0.702584,0.165511,0.796284,1.49433,1.20421,1.3095,0.482376,0.0580357,0.594715,0.115804,0.638082,0.733482,0.230012,0.258018,0.625229,0.324571,1.16815,0.580222,0.95503,0.200677,1.22728,1.54418,1
-0.299361,-0.195744,-0.149319,-0.129107,-0.102568,-0.0655123,-0.201545,-0.150233,-0.0987139,-0.0610979,-0.136953,0.395874,-0.269123,-0.541351,0.333085,-0.240497,-0.21825,-0.171897,-0.286873,-1.12671,-1.02101,-0.29714,-0.329987,-0.248651,-0.165761,-0.0758735,-0.142518,-0.291035,-0.190962,-0.562176,-0.373813,-0.3205,-0.686383,-0.562305,-0.606154,-0.611992,-0.0648342,-0.497646,-0.567627,-0.179313,-0.049803,-0.24595,-0.501949,-0.5923,0.106647,-1.17904,-0.677021,-0.175639,-0.464917,-0.361717,0.282221,-0.575268,-0.073321,-0.804035,-0.0887174,-0.196562,-0.337218,-0.287229,-0.0215771,0.0128615,0.102067,-0.234246,-0.771788,-0.237308,-0.200631,-0.122352,-0.212699,-0.717677,-1.11584,-0.873679,-0.520408,-0.409683,-0.430891,-0.780823,-0.984016,-0.41445,-0.372358,-0.784564,-1.13371,0.0544842,-0.355125,0.0837085,-0.369106,0.31497,-0.299746,-0.481872,-0.510819,-0.627672,-0.481266,-0.775582,-0.0897303,-0.717857,-0.208223,-0.61196,0.160091,-0.407278,-0.739341,-0.713013,-0.468378,-0.538359,-0.279561,-0.143601,-0.0901036,-0.577299,-0.347194,-0.377845,-0.194998,-0.791998,-0.205871,-0.235951,-0.163605,-0.408023,-0.352706,-0.312552,-0.296576,-0.269567,0.247441,0.412629,-0.355403,0.1943,0.318405,-0.032599,0.32363,-0.123175,-0.635265,-0.506718,-0.0636947,-0.207612,-0.0766904,-0.47179,-0.178472,-0.14635,-0.590373,-0.692844,-1.08006,-0.779105,0.332805,-0.690822,0.205868,-0.213455,0.130276,-0.525369,-0.152733,-0.570937,-0.190408,-0.731094,0.196579,-0.482311,-0.0756018,0.0438268,-0.171034,0.124652,0.462925,0.357328,0.497226,0.188655,-0.189196,-0.000815345,-0.0153873,-0.0457632,-0.215267,0.527886,-0.167686,0.239636,-0.37812,-0.0698257,-0.149179,0.353767,0.482449,-0.137782,0.0316408,-0.270656,-0.107596,0.144282,-0.364014,0.0582633,-0.0281122,0.236008,-0.128532,0.22936,0.348286,-0.246601,-0.47334,-0.242197,-0.520083,-0.429756,-0.521346,-0.34639,-1.02143,-0.404049,-0.964471,1
-0.319735,-0.583646,-0.600896,-0.503269,-0.431373,-0.49672,-0.436263,-0.548983,-0.497849,-0.133028,-0.099672,-0.299643,-0.529412,-0.317443,-0.597302,-0.790084,-0.258724,-0.269238,-0.0774619,-0.769533,-0.852733,-0.466828,-0.476414,-0.752901,-0.461847,-0.700615,-0.40825,-0.698328,-1.13632,-0.454816,-0.857063,-0.412132,-1.22468,-1.29526,-1.14796,-0.963669,-1.1722,-1.78728,-2.09717,-0.207446,-0.790051,-0.613618,-0.159693,-1.21162,-0.479814,-0.332076,-0.958235,-0.694464,-0.790051,-0.0799525,-0.229798,-1.31191,-0.462297,-1.42801,-0.738875,-0.0911665,-0.156649,-0.358723,-0.0585769,-0.296694,-1.14845,-0.393916,-0.170572,-0.626884,-0.560651,-0.707509,-0.351606,-0.799405,-0.445496,-0.867342,-0.635435,-0.482205,-0.838115,-1.08348,-0.792295,-0.891584,-0.918648,-0.736769,-0.961175,-0.237384,0.0124787,-0.188101,-0.607054,-0.333796,-0.149315,-0.550222,-1.04066,-1.5995,-0.63114,-0.887901,-0.0821629,-1.72232,-0.106842,0.0211797,-0.613925,-0.247031,-0.675344,-0.866506,-0.696589,-0.580628,-0.75808,-0.73497,-0.439711,-0.331809,-0.948453,-0.779441,-0.77102,-1.1637,-0.413206,-0.542079,-0.49399,-0.388828,-0.946917,-0.706054,-0.591218,-0.769513,-0.739448,-0.387708,-1.11675,-0.144209,-0.243287,-0.183311,-0.437794,-0.561981,-1.2665,-0.949067,-0.51265,-0.487829,-0.555117,-0.21945,-0.459876,-0.187149,-0.877524,-0.929833,-1.19497,-1.08422,0.0879031,-1.10816,0.0483263,-0.427233,-0.047092,-1.21263,-0.835222,-0.714309,-0.825222,-0.663072,-1.05566,-1.25504,-0.866005,-0.686927,-0.943349,-1.01181,-0.934481,-0.984182,-0.813807,-0.118713,-1.60006,-2.01704,-2.22623,-1.93449,-2.38255,-0.573474,-1.53785,-1.64296,-0.390908,-0.450676,0.107405,-0.492129,-1.25551,-0.161254,0.16025,-0.419588,-0.225461,0.146824,-0.285939,-0.215331,-0.604698,0.0566107,-0.25005,0.200535,-0.853413,-0.277316,-0.42687,-0.225626,-0.908054,-1.25166,-0.777961,-1.09298,-0.796949,-0.834801,-1.09483,1
0.931531,0.335853,-0.0115974,-0.0446918,-0.221605,-0.24697,-0.0516809,0.178096,0.0211826,-0.270599,0.473946,0.428048,0.179158,0.188502,0.479565,-0.245933,-0.262244,-0.178391,-0.180415,-0.492541,-0.903419,-0.381777,-0.135876,0.169767,0.175648,0.192467,-0.229887,-0.0996333,0.0374558,0.372597,1.14477,1.1776,0.724384,1.08903,0.97428,1.1385,1.23374,1.19717,1.41588,-0.249987,0.939216,0.119302,0.413247,0.0731116,0.0241318,0.339454,0.089426,0.56302,0.0187925,-0.380005,0.499621,0.0122212,-0.0976836,-0.235349,-0.0789789,0.007812,-0.561736,0.118208,0.118224,-0.306554,0.521551,0.187273,-0.315611,0.318454,0.178512,-0.125655,-0.465171,-0.351194,-1.2742,-0.435901,-0.635759,-0.499556,-0.377524,-1.10415,-0.511208,-0.849224,-0.949767,-0.987958,-1.20983,0.0165055,-0.205273,0.450828,0.0184097,0.298022,0.0804736,0.170404,0.382438,0.268411,0.256169,-0.449856,0.123519,0.261963,0.217213,1.09705,0.616666,1.3811,1.16481,0.581262,0.503503,0.819105,0.708171,0.825349,0.772749,0.716193,1.45247,0.388958,1.46396,0.569741,0.0199363,0.221043,-0.209527,0.0353003,0.547491,0.529831,0.452517,0.261222,0.3765,0.184988,0.632864,0.157861,0.434,0.395556,0.133665,0.204104,-0.136996,-0.148821,-0.706959,-0.633987,0.0934343,-0.571613,-0.236302,0.231985,0.130126,0.312293,-0.320933,-0.0718503,-0.0960152,-0.279464,0.522579,-0.33325,-0.229931,0.121739,-0.235648,0.306552,0.426089,0.762062,1.00541,0.588243,0.7941,0.704638,0.458655,0.946048,1.24763,1.03612,-0.00798889,0.135313,0.166598,0.517058,0.444344,0.635143,0.51294,0.376062,0.14175,0.0729547,-0.0304159,0.119028,-0.551968,0.361264,0.520513,-0.336959,0.124473,-0.206691,-0.103553,-0.494315,-0.290641,0.315668,0.320111,0.652466,0.0845471,-0.247371,0.353853,-0.135948,-0.0702955,0.232657,0.520091,0.950278,0.441112,0.923883,0.0333095,0.960937,1.5598,1
-1.11073,-1.02227,-0.570798,-0.567949,-0.54597,-0.204111,-0.617778,-0.696478,-0.286884,-0.552085,-0.0898141,-0.218339,-0.419248,-0.263273,-0.861021,0.0757174,-0.0795362,-0.0584786,-0.0927575,-0.701988,-0.1752,-0.0899174,0.0442254,-0.281903,-0.00414274,0.135733,-0.120495,-0.249919,-0.525156,-0.164969,0.0117411,-0.209266,-1.72227,-1.96333,-1.33777,-1.33854,-0.69053,-2.15399,-2.39605,-1.69551,-1.19641,-2.73527,-1.43451,-1.69703,-0.520941,-0.782218,-0.959641,-0.581073,-0.627012,-1.56635,-0.536466,-1.19485,-0.569746,-1.19003,-0.865599,-0.30807,-0.261853,-0.564359,-0.690361,-0.0908775,-1.25404,-1.08956,-0.645944,-0.862075,-1.08287,-0.450509,-0.108481,-0.0575438,-0.441734,-0.255556,-0.360108,-0.525297,-0.444746,-0.818746,-0.75241,-0.51548,-0.828564,-0.120967,-0.880332,-0.49161,-0.0698789,-0.150386,0.0239096,-0.196632,0.00968239,-1.09274,-0.81163,-1.30961,-0.419885,-0.855227,-0.0945779,-1.20347,-0.145591,0.354551,-0.334995,-1.27208,-0.268274,-2.08059,-1.05342,-1.08101,-1.12194,-1.17527,-1.17343,-0.929814,-1.09956,-1.23176,-1.54442,-2.03171,-0.706307,-0.472417,-0.613682,-0.964037,-1.13534,-0.769057,-0.824557,-0.708995,-1.11806,-1.3826,-1.72289,-1.1206,-1.01124,-0.892449,-1.18761,-1.64788,-1.02576,-1.20438,-0.335827,-0.938131,-0.196499,-0.794827,0.0408315,-0.15633,-0.508963,-0.509058,-0.67519,-0.886517,-0.265287,-1.06659,-0.476987,-0.207496,-0.109471,-1.0826,-0.745913,-0.765403,0.0969925,-0.0884018,-0.461933,-2.77878,-1.48853,-1.03908,-2.02747,-1.63363,-1.4632,-1.64687,-1.18911,-1.98101,-1.552,-2.99866,-2.67226,-3.22262,-3.08973,-1.82023,-1.49431,-1.61669,0.112714,-0.283527,-0.837906,-2.23372,-2.4741,0.0111146,0.0730882,-0.26642,-0.41461,-0.0616748,-0.363274,-0.867725,-0.316978,-0.408155,0.101975,-0.57216,-1.72401,-0.0524817,-0.0587853,-0.0821203,-0.920638,-1.77128,-1.12171,-1.33295,-0.94288,-1.28063,-2.67249,1
-1.24496,-0.861747,-0.756895,-0.58275,-0.5476,-0.225986,-0.663301,-0.625103,-0.670293,-0.244639,-0.0531492,-0.126058,-0.395408,-0.285807,-1.01958,0.0448641,-0.222672,-0.0707706,-0.113416,-0.402482,-0.323697,-0.0999967,-0.108348,-0.0344268,0.0185569,0.159827,0.0355526,-0.374266,-0.862457,-0.251042,0.0751863,-0.45695,-1.71552,-1.64747,-1.38248,-1.3587,-0.745133,-2.00119,-2.26619,-1.80527,-1.12589,-2.23255,-1.58578,-1.559,-0.558238,-1.35977,-0.945073,-0.59889,-0.716344,-1.40976,-0.273212,-1.10231,-0.245943,-1.51089,-1.03985,-0.484768,-0.466432,-0.707462,-0.677318,0.0835655,-1.18388,-1.24014,-0.423659,-0.743982,-1.09317,-0.278458,-0.0779503,-0.00882554,-0.154848,-0.0188167,-0.494642,-0.342464,-0.506712,-0.877943,-0.721984,-0.483878,-0.80981,-0.0205974,-0.835473,-0.510098,0.156702,0.0418283,-0.114439,-0.0740258,0.440443,-0.720125,-0.660118,-1.16156,-0.35396,-0.685571,-0.218175,-0.997355,-0.397204,0.406054,-0.364031,-0.767982,-0.352044,-1.93749,-0.983755,-1.02924,-1.14508,-1.19509,-1.16242,-0.676866,-1.07272,-0.440833,-1.57239,-2.08621,-0.838897,-0.555647,-0.734868,-0.856745,-0.868944,-0.808232,-0.835814,-0.827253,-0.551759,-1.24783,-1.64431,-1.16672,-1.18115,-0.907786,-1.00434,-1.29439,-0.774869,-0.858748,-0.276446,-0.97476,-0.215848,-0.674319,-0.096688,-0.373147,-0.438644,-0.471958,-0.73095,-0.849301,-0.257414,-0.979384,-0.260982,-0.308433,0.105866,-0.952634,-0.573314,-0.665531,-0.213617,-0.409532,-0.539863,-2.88913,-1.52845,-1.03108,-2.05354,-1.49153,-1.46894,-1.48789,-0.80502,-1.72373,-1.55178,-2.97136,-2.69456,-3.15928,-3.11238,-1.74757,-1.49555,-1.57977,-0.0174293,-0.455969,-0.616993,-2.17574,-2.72291,-0.0846995,0.106658,-0.122873,-0.356088,-0.024474,-0.242892,-0.417786,-0.57934,-0.15174,0.488078,-0.377194,-1.39587,0.0388324,-0.130807,-0.167903,-0.83644,-1.71172,-1.22513,-1.45279,-0.884407,-1.31237,-2.58607,1
1.43297,0.756946,0.845793,0.946098,0.534031,0.872016,0.645605,0.584456,0.497509,0.69502,-0.257914,-0.129725,0.67234,0.434492,0.679333,0.422408,0.407893,0.458963,0.655105,0.742483,0.638713,0.738392,-0.361124,-0.198272,-0.100703,-0.405413,-0.0966835,-0.215592,-0.995773,-0.148546,0.48862,0.452879,1.11484,0.857766,0.869374,1.51218,0.547962,1.14961,1.70365,1.68727,1.1839,1.2368,1.20107,1.12972,0.769309,1.11099,1.32193,1.2839,1.37195,0.692609,0.609897,0.770182,0.531687,0.348123,0.669186,-0.0955113,-0.107733,0.0398968,-0.151286,0.359435,0.42807,0.400774,0.421163,0.283874,0.477172,0.258828,0.153958,0.293449,0.562098,0.522974,0.553616,0.636597,0.753106,0.662162,0.799404,0.695468,0.52762,0.169933,0.531271,0.781217,-0.000266833,0.463683,0.392794,0.5279,-0.070566,0.528917,0.640311,0.750805,0.376076,0.851437,0.27632,1.49172,-0.309685,0.539864,-0.359914,0.342074,0.686631,0.929058,0.815937,0.957859,0.802896,0.969031,-0.522173,0.739793,0.814231,1.20938,0.787397,1.41381,0.693857,0.843148,0.671292,0.855432,0.383613,0.104962,0.403534,0.28164,1.08571,1.2429,1.28508,1.18965,1.20743,1.15288,0.984143,1.16868,0.543914,0.72041,0.169928,-0.0239326,0.722784,0.86861,0.647876,0.409299,0.485221,0.683503,1.13676,0.943372,0.638514,1.00336,0.635317,0.761883,0.620239,0.471045,0.682107,0.029692,0.0116828,0.0430947,0.512316,1.14254,1.35116,1.02209,1.4697,0.17947,0.466709,0.992441,1.62534,2.25605,2.66835,2.99798,3.08572,3.10357,2.95027,2.22075,2.45077,2.21096,-0.27442,-0.0349172,-0.0135932,-0.246752,0.36535,0.0711711,0.124566,0.464172,0.193517,-0.221322,0.294991,-0.0784062,0.206608,-0.185122,0.149691,0.0896287,0.00847244,-0.0486163,-0.0545082,0.105394,0.17688,0.298237,0.343665,0.79379,-0.327208,0.258466,0.508628,1
1.30953,0.92539,0.791972,0.907023,0.393718,0.692591,0.699535,0.860334,0.49849,0.321747,0.234274,-0.109351,0.521094,0.726198,0.711934,0.420798,0.406873,0.547685,0.677615,0.808906,0.640111,0.700703,-0.29237,0.125419,0.191107,-0.31508,-0.141345,-0.44184,-0.975344,-0.137692,0.409526,0.382037,0.835397,0.9515,0.999374,1.5131,0.668438,1.00835,1.86265,1.60301,1.34155,1.4318,1.35581,0.948592,0.581889,1.17516,1.34194,1.34854,1.44958,0.571553,0.715266,0.498142,0.500464,0.511042,0.649151,-0.0250101,-0.173927,-0.245476,-0.0488473,0.280966,0.431533,0.263332,0.244068,0.179492,0.514852,0.424879,0.145874,0.259716,0.210571,0.477683,0.499091,0.54433,0.596771,0.667548,0.877693,0.608867,0.46292,0.198728,0.633357,0.71683,-0.00192619,0.671441,0.394587,0.591023,0.225282,0.487255,0.526326,0.878437,0.669771,0.935008,0.194886,1.92333,-0.389048,0.803764,-0.254344,0.657931,0.679704,0.988422,0.710321,1.00757,0.736034,0.756906,-0.203935,0.886003,0.840832,1.10059,0.820893,1.41936,0.728011,0.806255,0.641466,0.901048,0.418999,0.00355587,0.386012,0.09123,0.955411,0.780636,1.04753,1.06347,0.901334,1.18699,1.08857,1.12394,0.640411,0.594636,0.062165,-0.258484,0.776336,0.967891,0.712681,0.422947,0.401054,0.755203,1.02877,0.887631,0.565907,0.943649,0.803396,0.649473,0.780412,0.470529,0.748886,0.254916,-0.0559853,-0.341315,0.576562,1.51241,1.06482,0.948157,1.29566,0.0865877,0.64693,1.05621,2.14976,2.63271,2.77477,3.01788,3.22143,3.13322,2.94935,2.59977,2.72775,1.95934,-0.14586,-0.329065,-0.481761,-0.40893,0.524561,0.0733207,-0.0982996,0.49316,0.369074,0.503279,0.390209,0.0349798,0.439397,0.0829066,0.0270456,0.140539,0.131889,-0.0919672,-0.298154,0.135735,0.197229,0.410895,0.31818,0.755653,-0.448673,0.115673,0.407039,1
-2.12643,-0.998212,-0.469297,-0.32862,-0.507097,-0.553607,-0.552084,-0.444639,-0.365311,-0.210898,0.0269686,-0.626715,0.188309,-0.0658315,-0.602841,0.198455,0.0552222,0.00865643,-0.21138,0.246247,0.275302,0.27695,0.226416,0.549421,-0.0930398,0.507042,0.0194582,-0.168966,0.392732,-1.49211,-1.16749,-1.53761,-1.65617,-1.96043,-1.54251,-1.49723,-2.57409,-2.58687,-1.44081,-0.589272,-1.34389,-0.261686,-0.563387,0.361758,-0.234206,-0.0896705,0.238271,-0.157296,0.269072,-0.173617,-0.000455675,0.766273,-0.203512,0.344519,-0.482243,0.135077,-0.357871,-0.344508,-1.27759,0.418724,0.716229,-1.12128,0.321546,-0.493811,-0.186882,-0.37479,0.48789,0.240002,0.391426,-0.0774354,0.293758,0.0141529,-0.411887,0.4949,-0.077099,0.0108612,0.369154,0.91598,0.567158,0.00434273,-0.328219,0.208514,0.152583,-0.159677,0.333542,0.104191,0.0462863,0.408403,0.848333,0.447567,0.961279,0.771311,-0.594468,0.575241,-0.48067,-0.932834,-0.241122,-1.81173,-0.951138,-1.01437,-0.607031,-0.559229,-1.3317,-1.38528,-1.11982,-1.35696,-1.53733,-1.27182,-0.745689,-0.902024,-0.65616,-0.972207,-0.997032,-0.862726,-1.18152,-0.833388,-0.999084,-0.757993,-0.621717,-0.723866,-0.529488,-0.524802,-0.701388,-0.688169,0.336994,-0.0545433,0.123732,-1.01852,0.199227,-0.223631,0.258305,0.380444,0.481996,-0.00471092,-0.318515,0.293503,-0.157697,0.654715,-0.947115,-0.51153,0.0321302,0.044434,0.0215943,0.269469,-0.735311,-0.992844,-0.849002,-1.16162,-1.17742,-1.31484,-0.991783,-1.26991,-1.13311,-1.09222,0.200093,0.0560509,-0.709113,-0.470604,-0.444822,-0.683798,-0.378179,-0.616464,-0.64904,-1.02754,-0.0126847,-0.184188,-0.997276,-0.778011,-0.903102,0.267498,0.0394743,0.234068,0.115353,0.0159114,0.0569887,-0.341076,0.0143529,0.387008,0.340378,-0.220657,-0.446577,-0.17139,-0.0999796,-0.216698,0.0455331,-0.220132,-0.0533795,-0.370545,-0.148083,-0.343228,-0.680964,1
-0.0361384,0.160281,-0.0955668,-0.0241253,-0.0332641,0.0153082,-0.0792421,-0.138024,0.132674,-0.0837459,0.239729,0.443436,0.105256,-0.134241,0.229016,-0.0522207,0.0063506,-0.113907,-0.167401,-0.166838,-0.257517,-0.011956,0.540497,0.600347,-0.0935595,0.359904,0.164326,-0.0265054,0.526373,1.21789,0.214529,0.732626,-0.0151777,0.0923137,-0.0510307,-0.00054873,0.979504,0.676912,0.768213,-0.490637,0.255845,-0.237955,0.388801,-0.0113867,0.284035,0.387396,0.617051,0.0213206,0.507529,0.0196924,-0.119313,0.0217972,0.139447,-0.0177094,0.105994,-0.358878,-0.0777426,-0.181063,-0.142658,0.128168,0.8051,0.0156921,0.238958,0.0373212,-0.137447,0.272134,0.395388,-0.0783805,-0.0738493,-0.0660371,0.0860841,-0.118276,-0.194051,-0.257902,-0.0615632,-0.170051,0.0883246,0.0784725,0.0718509,-0.0251778,-0.134065,0.364228,0.0951409,0.0150436,0.0346481,-0.106701,0.285647,-0.240699,-0.0383771,0.196609,-0.180585,0.314032,-0.466321,-0.304274,-0.598368,0.652957,0.23202,0.556129,0.160969,0.00614862,0.143888,0.137022,0.0629197,0.30366,0.58881,0.282729,0.645376,0.820003,0.110143,0.1757,-0.0334741,-0.0115659,0.231529,-0.186613,-0.0795421,0.114374,0.362998,-0.348245,0.499562,0.106798,0.275137,0.339521,0.0405641,0.43053,0.405879,0.336826,0.222654,-0.213098,0.0403383,0.186304,-0.052167,0.0615687,0.233721,0.0711799,0.240368,0.374178,0.0655562,0.138907,0.319388,0.209805,0.353706,0.250241,-0.00393976,-0.10575,0.0732464,0.187006,0.744352,0.803915,0.494462,0.39948,0.941204,0.760743,0.828497,0.571576,-0.573674,-0.954775,-0.424061,-0.675202,-0.653703,-0.448392,-0.588461,-0.410598,0.255259,0.014591,-0.170694,-0.342578,-0.697475,0.0804993,-0.0359341,0.0802855,0.00157865,0.260692,0.137326,0.251821,0.140837,0.27855,0.553468,-0.0385956,0.0632476,0.171898,-0.128422,-0.0901467,0.0439134,-0.130883,-0.478093,0.188525,-0.250986,-0.371811,-0.531263,-0.10375,0.588213,1
